seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_1614075	1013	No terminal repeats	2	11	0.9724	0.0065	1	2.2914	G_tfc11;G_tfc10	NA
k121_1227801	1425	No terminal repeats	2	11	0.9713	0.0068	2	2.4284	F_traH;F_traF	NA
k121_1771677	1583	No terminal repeats	2	11	0.9711	0.0071	2	2.4881	F_traK	NA
k121_1565810	1428	No terminal repeats	4	11	0.9698	0.0074	2	3.2918	G_tfc8;G_tfc10;G_tfc11	NA
k121_1107388	3949	No terminal repeats	6	11	0.9644	0.0077	2	2.1948	T_virB10;T_virB1	NA
k121_1400006	1005	No terminal repeats	1	11	0.9622	0.0081	1	1.5314	NA	NA
k121_1724017	1263	No terminal repeats	2	11	0.9581	0.0085	2	2.3538	T_virB5;T_virB6	NA
k121_1682167	1480	No terminal repeats	2	11	0.9563	0.0089	1	1.9820	T_virB10	NA
k121_720899	1050	No terminal repeats	3	11	0.9550	0.0093	2	2.8371	T_virB3	NA
k121_1006034	2017	No terminal repeats	2	11	0.9543	0.0097	1	2.1107	G_tfc13;G_tfc14	NA
k121_944351	1545	No terminal repeats	3	11	0.9527	0.0101	1	1.5314	NA	NA
k121_480250	1453	No terminal repeats	2	11	0.9527	0.0105	1	1.7183	NA	NA
k121_1489242	1132	No terminal repeats	3	11	0.9449	0.0110	2	2.4943	F_traW	NA
k121_841482	1028	No terminal repeats	3	11	0.9431	0.0115	1	2.2887	NA	NA
k121_1332964	1997	No terminal repeats	2	11	0.9394	0.0121	2	2.6906	virb4;T_virB3	NA
k121_1792393	1215	No terminal repeats	3	11	0.9368	0.0126	1	1.5207	NA	NA
k121_1627788	2416	No terminal repeats	5	11	0.9338	0.0132	1	2.3417	NA	NA
k121_927375	1465	No terminal repeats	4	11	0.9308	0.0138	1	1.7071	NA	NA
k121_1001722	1607	No terminal repeats	2	11	0.9266	0.0144	1	1.7134	NA	NA
k121_752904	2937	No terminal repeats	3	11	0.9253	0.0150	2	2.8205	virb4	NA
k121_1628672	2708	No terminal repeats	3	11	0.9241	0.0156	2	2.5463	F_traU;F_trbC	NA
k121_1652252	3154	No terminal repeats	3	11	0.9197	0.0162	1	1.5314	NA	NA
k121_42597	1985	No terminal repeats	3	11	0.9183	0.0169	2	2.4653	F_traW;F_traU	NA
k121_1555347	13713	No terminal repeats	14	11	0.9177	0.0175	1	2.0083	NA	NA
k121_799224	1263	No terminal repeats	2	11	0.9132	0.0182	1	1.5023	NA	NA
k121_1459474	1524	No terminal repeats	3	11	0.9102	0.0189	2	2.1893	T_virB2;T_virB3	NA
k121_1413085	1281	No terminal repeats	2	11	0.9068	0.0196	2	2.1047	t4cp1;G_tfc5	NA
k121_1744275	5548	No terminal repeats	5	11	0.9062	0.0203	4	5.5126	G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14	NA
k121_42572	1777	No terminal repeats	5	11	0.8937	0.0211	1	1.7071	NA	NA
k121_1149901	2169	No terminal repeats	3	11	0.8814	0.0220	1	1.5314	NA	NA
k121_560406	1147	No terminal repeats	2	11	0.8799	0.0229	1	1.5314	NA	NA
k121_1521218	1695	No terminal repeats	2	11	0.8403	0.0242	1	1.9762	NA	NA
k121_1431276	2088	No terminal repeats	3	11	0.8395	0.0254	2	2.4974	F_traN;F_traF	NA
k121_252011	1217	No terminal repeats	3	11	0.8387	0.0266	1	1.9820	T_virB10	NA
k121_1206745	1001	No terminal repeats	2	11	0.8295	0.0279	1	1.5023	NA	NA
k121_1182580	1221	No terminal repeats	2	11	0.8226	0.0292	2	2.3213	F_traK;F_traB	NA
