seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_1342626	1518	No terminal repeats	2	11	0.9990	0.0010	2	2.9367	MOBP1	NA
k121_1137369	7047	No terminal repeats	9	11	0.9990	0.0010	6	6.6251	T_virB8;T_virB6;T_virB5;virb4;T_virB3;T_virB2;T_virB11	NA
k121_1010141	5655	No terminal repeats	4	11	0.9990	0.0010	1	1.7183	NA	NA
k121_473863	3852	No terminal repeats	7	11	0.9990	0.0010	1	1.9973	NA	NA
k121_20670	1611	No terminal repeats	3	11	0.9990	0.0010	1	2.7718	MOBV	NA
k121_1045472	3543	No terminal repeats	3	11	0.9990	0.0010	1	1.7251	NA	NA
k121_262403	2720	No terminal repeats	3	11	0.9990	0.0010	1	1.7183	NA	NA
k121_910673	14393	No terminal repeats	15	11	0.9990	0.0010	12	18.8707	F_traG;F_traH;F_traF;F_trbC;F_trbC;F_traU;F_traW;F_traK	NA
k121_354294	3623	No terminal repeats	5	11	0.9990	0.0010	1	2.5351	NA	NA
k121_1123279	3245	No terminal repeats	9	11	0.9990	0.0010	2	3.8581	NA	NA
k121_714073	4803	DTR	8	11	0.9990	0.0010	1	1.8240	NA	NA
k121_253794	4012	No terminal repeats	6	11	0.9990	0.0010	2	5.1846	MOBP1	NA
k121_819023	3229	No terminal repeats	5	11	0.9990	0.0010	1	3.0920	NA	NA
k121_1212969	4299	DTR	7	11	0.9990	0.0010	1	2.7467	NA	NA
k121_400314	1846	No terminal repeats	2	11	0.9990	0.0010	1	3.2077	MOBQ	NA
k121_112625	2357	No terminal repeats	3	11	0.9990	0.0010	3	4.4024	F_traK;F_traE	NA
k121_512092	3694	No terminal repeats	3	11	0.9990	0.0010	1	2.6481	NA	NA
k121_111123	2500	No terminal repeats	4	11	0.9990	0.0010	4	5.9081	F_traL;F_traE;F_traK	NA
k121_975640	1136	No terminal repeats	2	11	0.9990	0.0010	1	1.7183	NA	NA
k121_9966	1222	No terminal repeats	2	11	0.9990	0.0010	1	1.7183	NA	NA
k121_1011122	1149	No terminal repeats	3	11	0.9990	0.0010	1	1.9913	NA	NA
k121_98604	2933	No terminal repeats	6	11	0.9990	0.0010	1	2.0761	NA	NA
k121_525048	4129	No terminal repeats	3	11	0.9990	0.0010	2	2.0541	NA	NA
k121_388115	5437	No terminal repeats	9	11	0.9990	0.0010	1	2.3509	NA	NA
k121_1309236	2057	No terminal repeats	3	11	0.9990	0.0010	1	3.4349	NA	NA
k121_1396575	5944	No terminal repeats	8	11	0.9990	0.0010	4	6.4266	T_virB1;T_virB2;T_virB3;virb4	NA
k121_456454	7578	No terminal repeats	10	11	0.9990	0.0010	1	3.4750	NA	NA
k121_1316664	1216	No terminal repeats	2	11	0.9990	0.0010	1	2.2847	NA	NA
k121_447405	1163	No terminal repeats	1	11	0.9990	0.0010	1	1.5453	NA	NA
k121_548344	2427	No terminal repeats	3	11	0.9990	0.0010	3	4.4024	F_traE;F_traK	NA
k121_815502	21597	No terminal repeats	31	11	0.9990	0.0010	6	18.2141	F_traL;F_traE;F_traK;F_traV	NA
k121_1289887	1269	No terminal repeats	3	11	0.9990	0.0010	1	3.4366	NA	NA
k121_1222879	2497	No terminal repeats	3	11	0.9990	0.0010	3	3.6864	T_virB10;T_virB9	NA
k121_1356087	2584	No terminal repeats	3	11	0.9990	0.0010	1	3.4366	I_traW	NA
k121_779251	1088	No terminal repeats	2	11	0.9990	0.0010	2	3.1506	NA	NA
k121_1033613	1874	No terminal repeats	4	11	0.9990	0.0010	1	2.2669	NA	NA
k121_823138	27729	No terminal repeats	27	11	0.9990	0.0010	7	11.7571	F_traL;F_traE;F_traK;F_traV	NA
k121_1034436	11842	No terminal repeats	15	11	0.9989	0.0010	2	1.8362	T_virB5;T_virB6	NA
k121_400016	7119	No terminal repeats	13	11	0.9989	0.0010	1	5.4361	NA	NA
k121_654718	15416	No terminal repeats	18	11	0.9989	0.0010	5	15.5541	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14	NA
k121_636225	1135	No terminal repeats	3	11	0.9989	0.0010	1	4.0220	NA	NA
k121_40772	3212	No terminal repeats	5	11	0.9989	0.0010	2	2.7117	NA	NA
k121_627094	2184	No terminal repeats	4	11	0.9989	0.0010	1	2.1836	NA	NA
k121_314441	1603	No terminal repeats	2	11	0.9989	0.0010	1	1.7183	MOBC	NA
k121_674904	1034	No terminal repeats	2	11	0.9989	0.0010	1	3.3872	NA	NA
k121_1217858	2319	No terminal repeats	4	11	0.9989	0.0010	2	3.3593	F_traV;virb4	NA
k121_704424	1631	No terminal repeats	1	11	0.9989	0.0010	1	1.6920	MOBQ	NA
k121_879288	1365	No terminal repeats	2	11	0.9989	0.0010	1	2.6481	NA	NA
k121_80222	2784	No terminal repeats	6	11	0.9989	0.0010	2	4.0956	F_traL	NA
k121_650457	2148	No terminal repeats	1	11	0.9989	0.0010	1	1.6920	MOBQ	NA
k121_832339	2083	No terminal repeats	4	11	0.9989	0.0010	3	4.6352	G_tfc3;T_virB1;G_tfc5	NA
k121_880911	1503	No terminal repeats	2	11	0.9989	0.0010	1	2.8723	NA	NA
k121_1137938	2037	No terminal repeats	3	11	0.9989	0.0010	1	4.1098	T_virB1	NA
k121_491884	1598	No terminal repeats	4	11	0.9989	0.0010	1	2.0483	NA	NA
k121_777742	2519	No terminal repeats	3	11	0.9989	0.0010	1	1.7183	MOBC	NA
k121_442818	10642	No terminal repeats	9	11	0.9989	0.0010	5	7.3551	F_trbC;F_traF;F_traH;F_traG	NA
k121_106516	4090	No terminal repeats	7	11	0.9989	0.0010	1	3.3827	NA	NA
k121_1383373	5538	No terminal repeats	7	11	0.9989	0.0010	1	3.8079	NA	NA
k121_710274	6280	No terminal repeats	7	11	0.9989	0.0010	2	4.8850	NA	NA
k121_1222551	1387	No terminal repeats	2	11	0.9989	0.0010	2	2.9056	MOBP1	NA
k121_1087764	6252	DTR	8	11	0.9989	0.0010	1	3.6735	NA	NA
k121_1087073	1089	No terminal repeats	2	11	0.9988	0.0010	1	1.7183	NA	NA
k121_351552	1031	No terminal repeats	1	11	0.9988	0.0010	1	1.6920	MOBQ	NA
k121_478412	30576	No terminal repeats	31	11	0.9988	0.0010	9	8.6314	T_virB10;T_virB9;T_virB8;T_virB5;virb4;T_virB3;T_virB2;T_virB2;T_virB11	NA
k121_722207	2462	No terminal repeats	4	11	0.9988	0.0010	3	4.8260	G_tfc2;G_tfc3;T_virB1	NA
k121_1026756	5524	No terminal repeats	7	11	0.9988	0.0010	3	8.0457	F_traV	NA
k121_304876	1714	No terminal repeats	2	11	0.9988	0.0010	1	1.6894	NA	NA
k121_520452	5785	No terminal repeats	7	11	0.9988	0.0010	5	9.9834	F_traU;F_traW;F_traV	NA
k121_734509	12944	No terminal repeats	15	11	0.9988	0.0010	3	2.7549	F_traF;F_traH;F_traG	NA
k121_761448	2212	No terminal repeats	4	11	0.9988	0.0010	1	3.1721	MOBQ	NA
k121_1191464	2091	No terminal repeats	3	11	0.9987	0.0010	1	2.6481	NA	NA
k121_905755	2286	No terminal repeats	3	11	0.9987	0.0010	1	2.3037	NA	NA
k121_507803	6765	No terminal repeats	8	11	0.9987	0.0010	6	5.2550	T_virB11;T_virB2;T_virB3;T_virB5;T_virB6;T_virB8	NA
k121_1279463	1625	No terminal repeats	3	11	0.9987	0.0010	2	2.4613	T_virB5	NA
k121_971976	1001	No terminal repeats	1	11	0.9987	0.0010	1	1.7183	NA	NA
k121_819623	1466	No terminal repeats	5	11	0.9987	0.0010	2	5.0560	F_traL	NA
k121_466677	1918	No terminal repeats	4	11	0.9987	0.0010	1	2.4351	NA	NA
k121_1252181	3121	No terminal repeats	5	11	0.9986	0.0010	2	6.5306	MOBP1	NA
k121_505539	2543	No terminal repeats	3	11	0.9986	0.0010	2	2.4928	F_trbC;F_trbC	NA
k121_306155	3355	No terminal repeats	6	11	0.9986	0.0010	4	6.9871	F_traW;F_traU	NA
k121_449233	1747	No terminal repeats	5	11	0.9986	0.0010	1	3.5084	NA	NA
k121_209956	6514	No terminal repeats	5	11	0.9986	0.0011	1	2.1249	NA	NA
k121_748557	1444	No terminal repeats	2	11	0.9985	0.0011	1	2.6481	NA	NA
k121_71775	1345	No terminal repeats	2	11	0.9985	0.0011	2	2.8738	MOBP1	NA
k121_373932	1245	No terminal repeats	3	11	0.9985	0.0011	3	3.7668	T_virB6;T_virB5	NA
k121_953179	1056	No terminal repeats	2	11	0.9985	0.0011	2	2.4690	T_virB5;T_virB10	NA
k121_371058	5710	No terminal repeats	6	11	0.9985	0.0011	1	1.6827	NA	NA
k121_20808	1925	No terminal repeats	3	11	0.9985	0.0011	1	1.5314	NA	NA
k121_405659	3687	No terminal repeats	6	11	0.9984	0.0011	1	1.6827	NA	NA
k121_714867	6892	No terminal repeats	9	11	0.9984	0.0011	1	4.0159	NA	NA
k121_929455	1333	No terminal repeats	2	11	0.9983	0.0011	2	2.4073	G_tfc23;G_tfc24	NA
k121_755325	3800	No terminal repeats	5	11	0.9983	0.0011	1	3.6963	NA	NA
k121_520053	13180	No terminal repeats	13	11	0.9983	0.0011	3	3.6517	MOBQ	NA
k121_1340503	1627	No terminal repeats	3	11	0.9982	0.0011	1	1.5453	NA	NA
k121_920797	1367	No terminal repeats	3	11	0.9982	0.0011	3	3.7668	T_virB6;T_virB5	NA
k121_1026698	1633	No terminal repeats	3	11	0.9982	0.0011	1	2.2459	F_traV	NA
k121_1433479	3775	DTR	7	11	0.9981	0.0011	1	2.7330	NA	NA
k121_263929	1103	No terminal repeats	2	11	0.9981	0.0011	1	2.6855	NA	NA
k121_254369	1504	No terminal repeats	3	11	0.9981	0.0011	2	3.2105	F_traL	NA
k121_1142582	7616	No terminal repeats	9	11	0.9981	0.0011	1	1.6645	MOBP1	NA
k121_638929	1002	No terminal repeats	1	11	0.9980	0.0011	1	1.6920	MOBQ	NA
k121_76628	2058	No terminal repeats	3	11	0.9980	0.0011	1	2.7289	NA	NA
k121_58025	1023	No terminal repeats	2	11	0.9979	0.0011	2	2.8738	MOBP1	NA
k121_348981	3066	No terminal repeats	5	11	0.9979	0.0012	3	3.5636	I_traM;I_traN;I_traO	NA
k121_981698	1571	No terminal repeats	2	11	0.9979	0.0012	1	1.6920	MOBQ	NA
k121_726621	29974	No terminal repeats	27	11	0.9979	0.0012	5	12.3299	C_alr7204;virb4;C_alr7207;C_alr7208;C_alr7209;C_alr7210;C_alr7211;C_alr7212;t4cp1	NA
k121_999572	1648	No terminal repeats	3	11	0.9979	0.0012	1	2.0838	NA	NA
k121_319386	1025	No terminal repeats	2	11	0.9979	0.0012	1	1.7166	NA	NA
k121_364481	1943	No terminal repeats	2	11	0.9978	0.0012	1	1.5180	MOBP1	NA
k121_760287	1484	No terminal repeats	2	11	0.9977	0.0012	2	2.3538	T_virB6;T_virB5	NA
k121_935439	2063	No terminal repeats	3	11	0.9977	0.0012	2	2.2535	T_virB8	NA
k121_216232	1105	No terminal repeats	2	11	0.9976	0.0012	1	1.7183	MOBP1	NA
k121_332221	1624	No terminal repeats	3	11	0.9976	0.0012	2	3.0940	MOBP1	NA
k121_378741	1448	No terminal repeats	2	11	0.9975	0.0012	1	2.2459	NA	NA
k121_62334	15442	No terminal repeats	12	11	0.9973	0.0012	1	3.3686	NA	NA
k121_197678	1557	No terminal repeats	3	11	0.9971	0.0012	2	2.9941	F_traV;virb4	NA
k121_534700	15865	No terminal repeats	12	11	0.9971	0.0013	1	1.7054	NA	NA
k121_782484	8594	No terminal repeats	13	11	0.9970	0.0013	3	9.1024	T_virB10;T_virB9;T_virB8	NA
k121_400387	3290	No terminal repeats	7	11	0.9970	0.0013	2	2.7117	NA	NA
k121_590465	1090	No terminal repeats	2	11	0.9966	0.0013	1	1.7120	NA	NA
k121_91670	7130	No terminal repeats	7	11	0.9965	0.0013	2	2.4750	T_virB1	NA
k121_365770	4105	No terminal repeats	4	11	0.9964	0.0013	1	3.3082	NA	NA
k121_536887	1717	No terminal repeats	4	11	0.9963	0.0013	1	1.5453	NA	NA
k121_1433687	12690	DTR	17	11	0.9961	0.0013	2	3.0134	MOBQ	NA
k121_334110	9862	No terminal repeats	11	11	0.9960	0.0014	6	5.0922	virb4;T_virB5;T_virB6;T_virB8;T_virB9;T_virB11	NA
k121_604255	2299	No terminal repeats	3	11	0.9957	0.0014	2	2.0145	T_virB9	NA
k121_769058	3189	No terminal repeats	4	11	0.9956	0.0014	2	1.8665	NA	NA
k121_222530	1399	No terminal repeats	3	11	0.9953	0.0014	2	2.2801	T_virB2;T_virB3	NA
k121_1010978	1320	No terminal repeats	2	11	0.9946	0.0014	2	2.7124	MOBP1	NA
k121_912654	1939	No terminal repeats	3	11	0.9943	0.0015	2	2.9755	T_virB9;T_virB10	NA
k121_1044098	11560	No terminal repeats	12	11	0.9938	0.0015	1	2.2713	C_alr7212	NA
k121_1238262	16596	No terminal repeats	16	11	0.9924	0.0015	2	7.3100	B_traN;t4cp1	NA
k121_1428071	13618	No terminal repeats	14	11	0.9908	0.0016	5	5.8734	T_virB11;T_virB9;T_virB8;T_virB2;T_virB3	NA
k121_49917	2650	No terminal repeats	4	11	0.9898	0.0016	2	2.6197	T_virB5	NA
k121_562584	1564	No terminal repeats	3	11	0.9895	0.0017	1	2.8654	T_virB6	NA
k121_1372180	1081	No terminal repeats	3	11	0.9889	0.0017	1	2.3037	NA	NA
k121_1104716	4105	No terminal repeats	4	11	0.9888	0.0018	2	2.1114	NA	NA
k121_537514	1155	No terminal repeats	2	11	0.9877	0.0018	2	2.1098	I_traN;I_traM	NA
k121_167772	1766	No terminal repeats	3	11	0.9868	0.0019	1	2.4080	T_virB10	NA
k121_812847	1035	No terminal repeats	3	11	0.9864	0.0020	2	2.8371	T_virB3	NA
k121_190127	1592	No terminal repeats	2	11	0.9862	0.0020	2	1.9851	T_virB9;T_virB10	NA
k121_926717	2033	No terminal repeats	2	11	0.9860	0.0021	2	2.4076	F_traG	NA
k121_1318876	1910	No terminal repeats	3	11	0.9855	0.0022	2	1.9957	T_virB9;T_virB8	NA
k121_1342297	22021	No terminal repeats	18	11	0.9853	0.0022	4	10.1445	t4cp1;C_alr7212;C_alr7211;C_alr7210;C_alr7209;C_alr7208;C_alr7207;virb4	NA
k121_453703	1824	No terminal repeats	2	11	0.9852	0.0023	2	1.9515	T_virB10;T_virB9	NA
k121_1250307	1016	No terminal repeats	3	11	0.9843	0.0024	2	3.1267	G_tfc8;G_tfc9	NA
k121_1018233	1553	No terminal repeats	3	11	0.9843	0.0024	2	3.0940	MOBP1	NA
k121_460692	2963	No terminal repeats	5	11	0.9821	0.0025	1	3.2978	I_traK	NA
k121_117563	5029	No terminal repeats	4	11	0.9821	0.0026	1	1.5314	NA	NA
k121_1121813	1100	No terminal repeats	4	11	0.9819	0.0027	3	3.4229	G_tfc12;G_tfc11;G_tfc10	NA
k121_691225	8316	No terminal repeats	9	11	0.9812	0.0028	1	1.7235	NA	NA
k121_145351	3878	No terminal repeats	7	11	0.9800	0.0028	6	7.1166	G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13	NA
k121_1162231	1228	No terminal repeats	3	11	0.9780	0.0029	1	1.5477	T_virB5	NA
k121_1110465	2398	No terminal repeats	4	11	0.9778	0.0030	1	3.2701	NA	NA
k121_738876	1185	No terminal repeats	2	11	0.9756	0.0031	1	1.7183	NA	NA
k121_72925	1098	No terminal repeats	1	11	0.9749	0.0033	1	1.5314	NA	NA
k121_610930	1610	No terminal repeats	2	11	0.9747	0.0034	2	2.0145	T_virB9	NA
k121_470610	1366	No terminal repeats	1	11	0.9741	0.0035	1	1.7183	MOBP1	NA
k121_505526	2402	No terminal repeats	3	11	0.9727	0.0036	2	2.6107	F_trbC;F_traN	NA
k121_1358230	1595	No terminal repeats	2	11	0.9719	0.0037	2	2.7853	t4cp1	NA
k121_1135477	1184	No terminal repeats	2	11	0.9713	0.0038	1	1.5477	T_virB5	NA
k121_727609	5744	No terminal repeats	7	11	0.9707	0.0040	1	1.7860	NA	NF033135
k121_830518	2285	No terminal repeats	3	11	0.9677	0.0041	1	1.9820	T_virB10	NA
k121_1048067	1461	No terminal repeats	2	11	0.9644	0.0043	2	2.5026	T_virB10;T_virB5	NA
k121_660887	1202	No terminal repeats	2	11	0.9641	0.0044	1	2.2459	F_traV	NA
k121_1051344	5503	No terminal repeats	7	11	0.9627	0.0046	1	3.2337	C_alr7212	NA
k121_402384	7850	No terminal repeats	3	11	0.9598	0.0047	1	1.7183	NA	NA
k121_569263	2410	No terminal repeats	4	11	0.9598	0.0049	3	3.3933	T_virB6;T_virB8;T_virB9	NA
k121_671350	1285	No terminal repeats	1	11	0.9593	0.0051	1	1.5023	NA	NA
k121_792161	1005	No terminal repeats	2	11	0.9563	0.0053	1	2.0215	NA	NA
k121_1100606	4094	No terminal repeats	6	11	0.9547	0.0054	3	4.7988	virb4;G_tfc24;G_tfc23;G_tfc22	NA
k121_77768	2748	No terminal repeats	3	11	0.9495	0.0056	3	3.0246	T_virB10;T_virB9;T_virB8	NA
k121_1320137	1843	No terminal repeats	5	11	0.9492	0.0059	3	2.9560	T_virB1;G_tfc5;G_tfc8	NA
k121_1034260	2640	No terminal repeats	2	11	0.9455	0.0061	2	2.2372	t4cp1;G_tfc7	NA
k121_766858	2136	No terminal repeats	3	11	0.9447	0.0063	3	3.5133	T_virB3;virb4	NA
k121_479968	6762	No terminal repeats	7	11	0.9415	0.0065	2	2.4101	T_virB6;virb4	NA
k121_1073391	1149	No terminal repeats	2	11	0.9402	0.0068	2	2.3083	T_virB9;T_virB8	NA
k121_1124226	5198	No terminal repeats	5	11	0.9400	0.0070	1	1.6920	MOBQ	NA
k121_782817	1249	No terminal repeats	3	11	0.9393	0.0073	2	2.1795	T_virB9;T_virB8	NA
k121_495645	1261	No terminal repeats	3	11	0.9377	0.0075	1	2.7840	G_tfc2	NA
k121_802976	1203	No terminal repeats	2	11	0.9369	0.0078	1	1.9083	I_traI	NA
k121_907351	2419	No terminal repeats	3	11	0.9234	0.0081	1	2.0792	NA	NA
k121_917288	3460	No terminal repeats	5	11	0.9223	0.0084	2	2.8331	MOBP1	NA
k121_383083	1160	No terminal repeats	2	11	0.9188	0.0087	1	1.6894	NA	NA
k121_908567	2447	No terminal repeats	3	11	0.9104	0.0091	3	3.6204	T_virB6;T_virB5;virb4	NA
k121_9663	1620	No terminal repeats	2	11	0.9083	0.0094	1	1.5314	NA	NA
k121_452785	1816	No terminal repeats	3	11	0.9008	0.0098	2	1.9813	T_virB9;T_virB8	NA
k121_434904	1027	No terminal repeats	2	11	0.8928	0.0102	2	2.4653	F_traW;F_traU	NA
k121_292541	4257	No terminal repeats	7	11	0.8794	0.0107	3	4.1616	G_tfc14;G_tfc13;G_tfc12;G_tfc8	NA
k121_1083377	2111	No terminal repeats	3	11	0.8738	0.0112	1	2.2881	I_traI	NA
k121_511493	2347	No terminal repeats	2	11	0.8568	0.0118	1	1.5023	NA	NA
k121_1070849	1168	No terminal repeats	2	11	0.8543	0.0123	2	1.9813	T_virB8;T_virB9	NA
k121_746236	15429	No terminal repeats	19	11	0.8190	0.0130	2	4.2107	NA	NA
k121_1141605	1991	No terminal repeats	3	11	0.8110	0.0138	1	2.3932	NA	NA
