seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_326986	1954	No terminal repeats	5	11	0.9985	0.0013	3	6.0687	T_virB3;T_virB2;T_virB1	NA
k121_1895695	4214	DTR	4	11	0.9985	0.0013	1	1.7183	NA	NA
k121_769133	5247	No terminal repeats	7	11	0.9985	0.0013	4	9.1198	F_traE;F_traL	NA
k121_1483061	10199	DTR	15	11	0.9985	0.0013	1	3.6030	NA	NA
k121_1511773	1900	No terminal repeats	3	11	0.9984	0.0013	2	2.7964	T_virB6;T_virB8	NA
k121_946985	1180	No terminal repeats	3	11	0.9984	0.0013	3	4.0520	F_traW	NA
k121_1115371	28383	No terminal repeats	31	11	0.9984	0.0013	8	10.2302	F_traV;F_traB;F_traK;F_traE;F_traL;T_virB1;MOBH	NA
k121_551324	1133	No terminal repeats	2	11	0.9983	0.0014	2	2.5200	T_virB5;virb4	NA
k121_1497772	2492	No terminal repeats	5	11	0.9983	0.0014	2	4.1940	T_virB2;T_virB3	NA
k121_824102	1489	No terminal repeats	4	11	0.9983	0.0014	2	2.8405	T_virB3	NA
k121_1046007	1283	No terminal repeats	2	11	0.9982	0.0014	1	1.9281	NA	NF000496
k121_637929	1032	No terminal repeats	2	11	0.9982	0.0014	2	2.4284	F_traF;F_traH	NA
k121_448832	4434	No terminal repeats	3	11	0.9982	0.0014	3	3.3499	virb4;T_virB6;T_virB8	NA
k121_722670	1572	No terminal repeats	3	11	0.9981	0.0014	3	4.0566	T_virB8;T_virB5;T_virB6	NA
k121_359496	3385	No terminal repeats	3	11	0.9981	0.0014	3	3.6934	F_traF;F_traH;F_traG	NA
k121_1863629	1090	No terminal repeats	4	11	0.9981	0.0014	3	4.9288	F_traE;F_traL	NA
k121_241248	1134	No terminal repeats	1	11	0.9980	0.0015	1	1.7183	MOBP1	NA
k121_1251225	1268	No terminal repeats	2	11	0.9980	0.0015	2	2.7964	T_virB6;T_virB8	NA
k121_1377765	1098	No terminal repeats	4	11	0.9979	0.0015	2	3.0139	T_virB2;T_virB3	NA
k121_890430	1679	No terminal repeats	4	11	0.9979	0.0015	3	4.3701	T_virB3;T_virB2;T_virB1	NA
k121_435093	1027	No terminal repeats	2	11	0.9976	0.0015	2	2.4806	F_traU	NA
k121_433394	1114	No terminal repeats	1	11	0.9976	0.0015	1	1.5023	NA	NA
k121_1720967	1974	No terminal repeats	2	11	0.9974	0.0016	2	2.2864	virb4;T_virB3	NA
k121_1073601	1439	No terminal repeats	4	11	0.9970	0.0016	1	3.4169	T_virB3	NA
k121_766262	1137	No terminal repeats	2	11	0.9970	0.0016	2	2.0120	T_virB9;T_virB10	NA
k121_731532	1673	No terminal repeats	2	11	0.9970	0.0017	2	2.3690	T_virB6;virb4	NA
k121_187637	8749	No terminal repeats	11	11	0.9970	0.0017	1	1.7183	NA	NA
k121_1710827	1494	No terminal repeats	4	11	0.9968	0.0017	1	2.0477	NA	NA
k121_1800939	1440	No terminal repeats	2	11	0.9968	0.0017	2	2.4284	F_traF;F_traH	NA
k121_1335689	1197	No terminal repeats	2	11	0.9962	0.0018	2	2.2979	T_virB6	NA
k121_848856	2417	No terminal repeats	5	11	0.9962	0.0018	2	4.5455	F_traW	NA
k121_844765	1117	No terminal repeats	3	11	0.9959	0.0019	3	3.7668	T_virB5;T_virB6	NA
k121_43353	1875	No terminal repeats	2	11	0.9957	0.0019	2	2.7021	T_virB5;T_virB8	NA
k121_1073309	1093	No terminal repeats	2	11	0.9954	0.0020	2	2.5290	T_virB9;T_virB8	NA
k121_61223	1123	No terminal repeats	2	11	0.9948	0.0020	2	2.7853	t4cp1	NA
k121_1048442	2122	No terminal repeats	3	11	0.9946	0.0021	2	2.5463	F_traU;F_trbC	NA
k121_1874248	2678	No terminal repeats	3	11	0.9946	0.0021	3	3.1815	virb4;T_virB6;T_virB9	NA
k121_597469	1068	No terminal repeats	2	11	0.9943	0.0022	2	2.7797	T_virB6;T_virB5	NA
k121_489979	8385	No terminal repeats	7	11	0.9935	0.0023	1	2.4814	t4cp1	NA
k121_1507673	1848	No terminal repeats	3	11	0.9934	0.0023	1	2.2459	NA	NA
k121_1354158	1481	No terminal repeats	2	11	0.9918	0.0024	2	2.4284	F_traF;F_traH	NA
k121_1397638	2014	No terminal repeats	3	11	0.9913	0.0025	2	3.0804	F_traB;F_traV	NA
k121_1588737	1966	No terminal repeats	2	11	0.9909	0.0026	2	2.3779	MOBH;t4cp1	NA
k121_1179334	1720	No terminal repeats	2	11	0.9908	0.0027	1	2.3932	NA	NA
k121_1276858	1238	No terminal repeats	3	11	0.9903	0.0028	2	2.6197	T_virB5	NA
k121_682046	1217	No terminal repeats	2	11	0.9894	0.0029	2	2.6507	MOBP1;T_virB1	NA
k121_1307638	1395	No terminal repeats	3	11	0.9894	0.0031	2	2.4284	F_traF;F_traH	NA
k121_95860	86521	No terminal repeats	67	11	0.9893	0.0032	9	20.5755	MOBP1;T_virB11;T_virB9;T_virB8;T_virB6;T_virB5;virb4;T_virB3	NA
k121_1406904	1020	No terminal repeats	2	11	0.9882	0.0033	2	2.4245	virb4;F_traV	NA
k121_483435	1161	No terminal repeats	2	11	0.9873	0.0034	1	1.7183	NA	NA
k121_1755286	2097	No terminal repeats	2	11	0.9858	0.0036	2	2.3690	virb4;T_virB6	NA
k121_1893774	7528	No terminal repeats	5	11	0.9841	0.0037	2	2.6191	F_traG;F_traH	NA
k121_1552890	1433	No terminal repeats	2	11	0.9837	0.0039	1	1.5314	NA	NA
k121_134128	1482	No terminal repeats	3	11	0.9832	0.0041	1	2.6389	NA	NA
k121_1024834	1215	No terminal repeats	3	11	0.9826	0.0042	2	2.8371	T_virB3	NA
k121_1102491	1142	No terminal repeats	2	11	0.9823	0.0044	2	1.9813	T_virB8;T_virB9	NA
k121_311967	1000	No terminal repeats	2	11	0.9799	0.0046	2	2.7021	T_virB5;T_virB8	NA
k121_892782	1366	No terminal repeats	3	11	0.9793	0.0048	1	1.5207	NA	NA
k121_752255	1782	No terminal repeats	3	11	0.9758	0.0051	3	3.8052	F_traW;F_traU;F_trbC	NA
k121_385605	14171	No terminal repeats	13	11	0.9756	0.0053	1	2.7396	NA	NA
k121_1531908	1016	No terminal repeats	2	11	0.9749	0.0055	1	1.6385	NA	NA
k121_1127272	2117	No terminal repeats	3	11	0.9745	0.0058	2	2.2057	T_virB9;T_virB6	NA
k121_343553	1117	No terminal repeats	2	11	0.9730	0.0060	1	1.7183	NA	NA
k121_450173	1502	No terminal repeats	3	11	0.9722	0.0063	3	3.7334	T_virB5;T_virB8;T_virB9	NA
k121_540640	1193	No terminal repeats	2	11	0.9718	0.0065	2	2.7853	t4cp1	NA
k121_1672421	2183	No terminal repeats	2	11	0.9713	0.0068	2	2.1742	T_virB6;virb4	NA
k121_696050	1519	No terminal repeats	2	11	0.9706	0.0070	2	2.4653	F_traW;F_traU	NA
k121_520769	2280	No terminal repeats	3	11	0.9636	0.0074	2	2.3268	virb4;T_virB6	NA
k121_1751399	1004	No terminal repeats	2	11	0.9623	0.0077	1	1.7120	NA	NA
k121_1379426	21421	No terminal repeats	22	11	0.9568	0.0081	9	8.1510	T_virB2;T_virB3;virb4;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
k121_858650	1107	No terminal repeats	2	11	0.9511	0.0085	1	1.5023	NA	NA
k121_398802	1491	No terminal repeats	2	11	0.9495	0.0090	2	2.4897	F_traK	NA
k121_1405910	6935	No terminal repeats	12	11	0.9494	0.0094	1	3.7103	NA	NA
k121_266652	48086	No terminal repeats	61	11	0.9477	0.0098	10	20.9384	T_virB11;T_virB2;T_virB3;virb4;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
k121_1861	2489	No terminal repeats	3	11	0.9467	0.0103	2	2.4284	F_traF;F_traH	NA
k121_726344	1683	No terminal repeats	2	11	0.9431	0.0108	2	2.3083	T_virB9;T_virB8	NA
k121_1727912	1756	No terminal repeats	3	11	0.9401	0.0113	1	1.5314	NA	NA
k121_150335	3628	No terminal repeats	5	11	0.9393	0.0118	1	1.9122	NA	NA
k121_1808820	3667	No terminal repeats	3	11	0.9389	0.0122	3	3.3644	MOBH;t4cp1	NA
k121_213961	1790	No terminal repeats	3	11	0.9337	0.0128	2	2.3591	F_traU;F_trbC	NA
k121_1767255	2221	No terminal repeats	3	11	0.9333	0.0133	2	2.3303	F_traU;F_traW	NA
k121_389643	2644	No terminal repeats	4	11	0.9271	0.0139	3	3.6204	T_virB6;T_virB5;virb4	NA
k121_335091	1006	No terminal repeats	3	11	0.9267	0.0144	2	2.4758	T_virB3;T_virB2	NA
k121_553121	1470	No terminal repeats	4	11	0.9237	0.0150	1	1.7183	NA	NA
k121_902470	1278	No terminal repeats	3	11	0.9165	0.0157	1	2.2261	NA	NA
k121_1883652	1383	No terminal repeats	3	11	0.9103	0.0163	2	2.2401	T_virB8;T_virB9	NA
k121_55063	23447	No terminal repeats	18	11	0.9070	0.0171	2	5.0991	I_traK;I_traI	NA
k121_1849202	11657	No terminal repeats	14	11	0.9020	0.0178	6	7.0576	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5	NA
k121_45684	1335	No terminal repeats	3	11	0.9003	0.0185	1	1.5207	NA	NA
k121_1225262	2051	No terminal repeats	4	11	0.8987	0.0193	2	2.3192	T_virB3	NA
k121_225171	1178	No terminal repeats	2	11	0.8930	0.0200	1	1.7183	NA	NA
k121_216471	1391	No terminal repeats	2	11	0.8917	0.0208	2	2.2057	T_virB6;T_virB9	NA
k121_916433	1606	No terminal repeats	3	11	0.8906	0.0216	2	2.3083	T_virB9;T_virB8	NA
k121_701880	2969	No terminal repeats	5	11	0.8881	0.0224	1	1.7143	NA	NA
k121_216623	5165	No terminal repeats	6	11	0.8863	0.0231	2	2.9604	T_virB11;T_virB2;T_virB3	NA
k121_1526556	1363	No terminal repeats	2	11	0.8742	0.0240	2	2.0179	T_virB9	NA
k121_1872358	1504	No terminal repeats	2	11	0.8625	0.0250	2	1.9681	T_virB9;T_virB10	NA
k121_557203	2694	No terminal repeats	6	11	0.8607	0.0259	4	5.2489	F_traL;F_traE;F_traK	NA
k121_579243	1289	No terminal repeats	2	11	0.8510	0.0269	2	2.2372	t4cp1;G_tfc7	NA
k121_1485803	1660	No terminal repeats	2	11	0.8312	0.0281	2	2.4862	F_traB;F_traK	NA
k121_786018	2680	No terminal repeats	4	11	0.8223	0.0293	3	3.4677	F_traU;F_traW	NA
k121_1238759	7003	No terminal repeats	7	11	0.8039	0.0307	1	4.6081	NA	NA
