seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_1855300	1930	No terminal repeats	2	11	0.9991	0.0009	1	2.2407	MOBQ	NA
k121_1844961	7410	No terminal repeats	13	11	0.9991	0.0009	3	9.8027	MOBQ	NA
k121_711324	11985	No terminal repeats	14	11	0.9991	0.0009	3	13.0869	MOBP1	NA
k121_189672	2104	No terminal repeats	4	11	0.9991	0.0009	2	5.1269	MOBQ	NA
k121_1505050	5472	DTR	6	11	0.9991	0.0009	1	3.9930	NA	NA
k121_254603	1987	No terminal repeats	2	11	0.9991	0.0009	1	2.3471	NA	NA
k121_1772136	7362	No terminal repeats	13	11	0.9991	0.0009	1	9.2979	NA	NA
k121_2041071	1483	No terminal repeats	2	11	0.9991	0.0009	2	3.3738	MOBP1	NA
k121_901573	17684	No terminal repeats	11	11	0.9991	0.0009	1	15.4645	I_traW	NA
k121_30394	2595	No terminal repeats	5	11	0.9991	0.0009	2	4.9260	MOBQ	NA
k121_2290158	3121	No terminal repeats	3	11	0.9991	0.0009	1	2.5187	MOBC	NA
k121_1748376	1181	No terminal repeats	2	11	0.9991	0.0009	1	2.0037	NA	NA
k121_2569904	3206	No terminal repeats	3	11	0.9991	0.0009	3	2.9121	MOBV	NA
k121_1335305	1066	No terminal repeats	1	11	0.9991	0.0009	1	1.7183	NA	NA
k121_2428676	4227	No terminal repeats	7	11	0.9991	0.0009	3	8.5575	T_virB6;T_virB5	NA
k121_380832	4608	No terminal repeats	5	11	0.9991	0.0009	1	3.5017	MOBQ	NA
k121_792060	2992	No terminal repeats	5	11	0.9991	0.0009	2	5.2200	MOBP1	NA
k121_911402	14432	No terminal repeats	16	11	0.9991	0.0009	8	12.3325	T_virB11;T_virB2;virb4;T_virB8;T_virB9;T_virB10;T_virB5	NA
k121_2026563	2732	No terminal repeats	3	11	0.9991	0.0009	2	3.4366	NA	NA
k121_2326727	1959	No terminal repeats	2	11	0.9991	0.0009	2	3.2363	MOBP1	NA
k121_403076	1701	No terminal repeats	4	11	0.9991	0.0009	4	5.8261	F_traL;F_traE;F_traK	NA
k121_1249762	4179	No terminal repeats	5	11	0.9991	0.0009	2	5.1286	MOBQ	NA
k121_2325813	2106	No terminal repeats	4	11	0.9991	0.0009	2	4.9444	MOBQ	NA
k121_107366	2148	No terminal repeats	4	11	0.9991	0.0009	2	4.9556	MOBQ	NA
k121_782124	1253	No terminal repeats	4	11	0.9991	0.0009	1	3.6194	MOBP1	NA
k121_959620	1968	No terminal repeats	4	11	0.9991	0.0009	1	4.4944	NA	NA
k121_1729618	4379	DTR	7	11	0.9991	0.0009	1	4.9819	NA	NA
k121_961946	3071	No terminal repeats	4	11	0.9991	0.0009	2	4.1731	MOBP1	NA
k121_78318	1369	No terminal repeats	2	11	0.9991	0.0009	1	2.7939	NA	NA
k121_2376817	2736	No terminal repeats	3	11	0.9991	0.0009	1	2.8010	NA	NA
k121_472438	3525	DTR	5	4	0.9991	0.0009	1	2.5324	NA	NA
k121_2269121	5106	No terminal repeats	5	11	0.9991	0.0009	2	3.5009	NA	NA
k121_1142033	3201	No terminal repeats	3	11	0.9991	0.0009	2	3.2373	MOBQ	NA
k121_2188843	2013	No terminal repeats	4	4	0.9991	0.0009	2	4.0760	MOBQ	NA
k121_218016	1265	No terminal repeats	2	11	0.9991	0.0009	2	2.7641	MOBQ	NA
k121_1294811	1029	No terminal repeats	3	11	0.9991	0.0009	1	2.3295	MOBP1	NA
k121_1654542	8060	No terminal repeats	9	11	0.9991	0.0009	2	7.7566	MOBQ	NA
k121_2171916	1179	No terminal repeats	2	11	0.9991	0.0009	1	3.2497	NA	NA
k121_1223630	3010	No terminal repeats	6	11	0.9991	0.0009	2	3.7944	NA	NA
k121_1632450	1732	No terminal repeats	3	11	0.9991	0.0009	1	3.0656	NA	NA
k121_2270569	1191	No terminal repeats	3	11	0.9991	0.0009	1	3.5509	MOBV	NA
k121_909317	1292	No terminal repeats	3	11	0.9991	0.0009	2	4.3214	NA	NA
k121_1575414	3895	No terminal repeats	3	11	0.9991	0.0009	2	3.2133	MOBP1	NA
k121_1408732	5193	No terminal repeats	5	11	0.9991	0.0009	1	1.9090	NA	NA
k121_191712	2295	No terminal repeats	2	11	0.9991	0.0009	1	1.7183	NA	NA
k121_509707	2214	No terminal repeats	4	11	0.9991	0.0009	2	4.0872	MOBQ	NA
k121_233234	5349	No terminal repeats	9	11	0.9991	0.0009	1	6.5622	MOBV	NA
k121_2560328	12681	No terminal repeats	13	11	0.9991	0.0009	1	6.0604	NA	NA
k121_1460138	1142	No terminal repeats	3	11	0.9991	0.0009	1	3.4324	NA	NA
k121_1470632	1471	No terminal repeats	6	11	0.9991	0.0009	2	8.3644	B_traO	NA
k121_1812001	4269	DTR	8	11	0.9991	0.0009	1	6.4809	NA	NA
k121_820174	6893	No terminal repeats	10	11	0.9991	0.0009	2	9.5039	G_tfc22;G_tfc18;G_tfc19;MOBH;MOBH	NA
k121_1550324	1366	No terminal repeats	3	11	0.9991	0.0009	1	2.1558	NA	NA
k121_2582715	2480	No terminal repeats	5	11	0.9991	0.0009	1	5.4389	NA	NA
k121_51366	1596	No terminal repeats	2	11	0.9991	0.0009	1	1.7183	NA	NA
k121_623804	3299	DTR	5	11	0.9991	0.0009	1	2.3719	NA	NA
k121_336528	4024	No terminal repeats	5	11	0.9991	0.0009	1	2.5332	NA	NA
k121_900018	2324	No terminal repeats	2	11	0.9991	0.0009	1	1.7183	NA	NA
k121_1150473	1749	No terminal repeats	4	11	0.9991	0.0009	1	4.7626	NA	NA
k121_1409683	3473	No terminal repeats	5	11	0.9991	0.0009	1	2.8010	NA	NA
k121_1040751	1008	No terminal repeats	3	11	0.9991	0.0009	2	3.2261	MOBQ	NA
k121_1127675	2267	No terminal repeats	2	11	0.9991	0.0009	1	2.6154	NA	NA
k121_2176787	1557	No terminal repeats	3	11	0.9991	0.0009	1	2.5534	NA	NA
k121_187944	1677	No terminal repeats	2	11	0.9991	0.0009	1	2.6940	MOBP1	NA
k121_2152119	1084	No terminal repeats	2	11	0.9991	0.0009	1	3.2127	T_virB5	NA
k121_1435895	1700	No terminal repeats	4	11	0.9991	0.0009	2	3.5559	NA	NA
k121_791635	2531	No terminal repeats	4	11	0.9991	0.0009	2	3.2077	MOBQ	NA
k121_1373275	1508	No terminal repeats	4	11	0.9991	0.0009	1	3.4366	NA	NA
k121_582012	2576	No terminal repeats	3	11	0.9991	0.0009	2	1.8840	MOBV	NA
k121_2226771	1921	No terminal repeats	3	11	0.9991	0.0009	2	3.2261	MOBQ	NA
k121_2475420	4092	No terminal repeats	5	11	0.9991	0.0009	2	4.4007	MOBQ	NA
k121_471667	3048	No terminal repeats	5	11	0.9991	0.0009	1	2.5534	NA	NA
k121_973985	1030	No terminal repeats	2	11	0.9991	0.0009	1	3.2127	T_virB5	NA
k121_1749419	4791	No terminal repeats	7	11	0.9991	0.0009	1	1.9090	NA	NA
k121_666965	1032	No terminal repeats	2	11	0.9991	0.0009	1	3.4366	NA	NA
k121_623367	1338	No terminal repeats	2	11	0.9991	0.0009	2	2.9699	MOBP1	NA
k121_2489185	6301	No terminal repeats	11	11	0.9991	0.0009	1	4.9203	NA	NA
k121_1003544	1608	No terminal repeats	3	11	0.9991	0.0009	1	1.9913	NA	NA
k121_351226	6775	No terminal repeats	8	11	0.9991	0.0009	2	6.2795	NA	NA
k121_2601434	2040	No terminal repeats	2	11	0.9991	0.0009	1	1.7183	NA	NA
k121_2427078	2035	No terminal repeats	3	11	0.9991	0.0009	2	3.2363	MOBP1	NA
k121_224575	2219	No terminal repeats	3	11	0.9991	0.0009	2	2.5562	MOBQ	NA
k121_865057	2952	No terminal repeats	3	11	0.9991	0.0009	1	1.7183	NA	NA
k121_2491114	11718	No terminal repeats	13	11	0.9991	0.0009	7	11.0811	T_virB5;T_virB10;T_virB9;T_virB8;virb4;T_virB2;T_virB11	NA
k121_1886861	7478	No terminal repeats	8	11	0.9991	0.0009	3	6.4515	NA	NA
k121_1955556	7872	No terminal repeats	8	11	0.9991	0.0009	1	4.5873	I_traI	NA
k121_2587175	8150	No terminal repeats	16	11	0.9991	0.0009	2	2.9994	NA	NA
k121_529429	18288	No terminal repeats	15	11	0.9991	0.0009	6	19.7310	I_traM;I_traN;I_traO;traU	NA
k121_1258572	3526	No terminal repeats	5	11	0.9991	0.0009	1	3.3991	MOBQ	NA
k121_2275046	5894	No terminal repeats	10	11	0.9991	0.0009	2	4.1718	MOBQ	NA
k121_2483221	8084	No terminal repeats	12	11	0.9991	0.0009	1	5.1530	MOBQ	NA
k121_1711750	2703	No terminal repeats	6	11	0.9991	0.0009	1	2.6280	NA	NA
k121_1686062	2451	No terminal repeats	4	11	0.9991	0.0009	1	4.8458	MOBQ	NA
k121_153998	2031	No terminal repeats	3	11	0.9991	0.0009	1	2.4998	MOBV	NA
k121_1676899	5514	No terminal repeats	7	11	0.9991	0.0009	5	6.9308	t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
k121_2052341	4256	DTR	4	11	0.9991	0.0009	1	1.7183	NA	NA
k121_1970650	3704	No terminal repeats	4	11	0.9991	0.0009	1	3.1861	NA	NA
k121_2565621	3198	No terminal repeats	4	11	0.9991	0.0009	1	2.1411	NA	NA
k121_1499452	5615	No terminal repeats	12	11	0.9991	0.0009	1	7.1669	NA	NA
k121_2611276	4040	DTR	6	11	0.9991	0.0009	1	2.0887	NA	NA
k121_1548697	1544	No terminal repeats	2	11	0.9991	0.0009	1	3.2077	MOBQ	NA
k121_2066910	3102	No terminal repeats	2	11	0.9991	0.0009	2	3.2363	MOBP1	NA
k121_549023	1410	No terminal repeats	3	11	0.9991	0.0009	2	3.2373	MOBQ	NA
k121_2315557	9169	No terminal repeats	8	11	0.9991	0.0009	3	4.6185	MOBP1	NA
k121_1547371	6263	No terminal repeats	6	11	0.9991	0.0009	1	1.7183	NA	NA
k121_1684319	1654	No terminal repeats	4	11	0.9991	0.0009	2	2.9699	MOBP1	NA
k121_2301601	2069	No terminal repeats	3	11	0.9991	0.0009	1	1.7183	NA	NA
k121_1556673	2104	No terminal repeats	2	11	0.9991	0.0009	1	1.7183	NA	NA
k121_1379362	6283	No terminal repeats	8	11	0.9991	0.0009	1	1.7183	NA	NA
k121_2280725	1418	No terminal repeats	3	11	0.9991	0.0009	1	3.3771	NA	NA
k121_1622878	2724	No terminal repeats	4	11	0.9991	0.0009	1	2.0710	NA	NA
k121_395593	2814	No terminal repeats	3	11	0.9991	0.0009	1	1.5556	NA	NA
k121_1768521	5007	No terminal repeats	6	11	0.9991	0.0009	2	3.2373	MOBQ	NA
k121_792067	3673	No terminal repeats	6	11	0.9991	0.0009	2	4.0167	MOBP1	NA
k121_2457730	2159	No terminal repeats	3	11	0.9991	0.0009	1	1.7183	NA	NA
k121_924971	1901	No terminal repeats	3	11	0.9991	0.0009	2	3.2373	MOBQ	NA
k121_1353321	11574	No terminal repeats	13	11	0.9991	0.0009	8	10.6522	T_virB11;T_virB2;T_virB3;virb4;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
k121_1282200	2241	No terminal repeats	2	11	0.9991	0.0009	2	1.8586	NA	NA
k121_228493	1640	No terminal repeats	4	11	0.9991	0.0009	2	3.2373	MOBQ	NA
k121_1219623	2554	No terminal repeats	3	11	0.9991	0.0009	2	3.2497	MOBC	NA
k121_208456	1620	No terminal repeats	3	11	0.9991	0.0009	2	2.8799	MOBP1	NA
k121_1374807	1651	No terminal repeats	2	11	0.9991	0.0009	1	1.7183	NA	NA
k121_703314	1429	No terminal repeats	2	11	0.9990	0.0009	1	2.6481	NA	NA
k121_1988004	2109	No terminal repeats	5	11	0.9990	0.0009	1	2.7467	NA	NA
k121_1145254	5165	No terminal repeats	6	11	0.9990	0.0009	1	5.6599	MOBP1	NA
k121_1009714	5715	DTR	4	11	0.9990	0.0009	1	1.7183	NA	NA
k121_381317	3337	No terminal repeats	6	11	0.9990	0.0009	1	4.7949	NA	NA
k121_201660	23415	DTR	27	11	0.9990	0.0009	2	9.5356	MOBQ	NA
k121_718761	11920	No terminal repeats	13	11	0.9990	0.0009	8	10.6522	T_virB11;T_virB2;T_virB3;virb4;T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
k121_316170	1732	No terminal repeats	3	11	0.9990	0.0009	2	3.4339	MOBP1	NA
k121_1079851	14822	No terminal repeats	15	11	0.9990	0.0009	1	3.1049	NA	NA
k121_2442747	2332	No terminal repeats	5	11	0.9990	0.0009	3	6.2029	T_virB3;T_virB2;T_virB1	NA
k121_1849166	12690	No terminal repeats	17	11	0.9990	0.0009	1	7.1558	NA	NA
k121_757016	1737	No terminal repeats	3	11	0.9990	0.0009	2	3.8973	virb4;T_virB5	NA
k121_2031779	1037	No terminal repeats	4	11	0.9990	0.0009	1	5.1548	NA	NA
k121_2291770	2282	No terminal repeats	4	11	0.9990	0.0009	2	4.1375	F_traH;F_traF	NA
k121_1945222	3036	No terminal repeats	6	11	0.9990	0.0009	1	2.2906	NA	NA
k121_2553004	11656	No terminal repeats	14	11	0.9990	0.0009	1	6.0158	NA	NA
k121_1223480	1568	No terminal repeats	3	11	0.9990	0.0009	1	2.0761	NA	NA
k121_569166	1840	No terminal repeats	4	11	0.9990	0.0009	3	4.3900	T_virB5;MOBQ	NA
k121_1800273	2540	No terminal repeats	3	11	0.9990	0.0009	1	1.7183	NA	NA
k121_354694	10452	No terminal repeats	11	11	0.9990	0.0009	1	5.9817	NA	NA
k121_1600641	9253	No terminal repeats	14	11	0.9990	0.0009	1	3.8578	NA	NA
k121_1671195	3089	No terminal repeats	5	11	0.9990	0.0009	1	2.0887	NA	NA
k121_278079	5045	No terminal repeats	7	11	0.9990	0.0009	5	6.9308	t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
k121_1518170	3935	No terminal repeats	4	11	0.9990	0.0009	1	1.7183	NA	NA
k121_720537	2320	No terminal repeats	2	11	0.9990	0.0009	1	1.7183	NA	NA
k121_489020	2643	No terminal repeats	3	11	0.9990	0.0009	2	3.2146	MOBP1	NA
k121_1969442	2388	No terminal repeats	3	11	0.9990	0.0009	1	1.7183	NA	NA
k121_1924519	1978	No terminal repeats	4	4	0.9990	0.0009	2	5.0851	MOBP1	NA
k121_1810589	1196	No terminal repeats	3	4	0.9990	0.0009	1	1.7183	NA	NA
k121_1540250	2005	No terminal repeats	4	11	0.9990	0.0009	1	2.3216	NA	NA
k121_2407003	1014	No terminal repeats	1	11	0.9990	0.0009	1	1.7183	T_virB6	NA
k121_345764	1550	No terminal repeats	3	11	0.9990	0.0009	1	3.0946	NA	NA
k121_880708	2890	No terminal repeats	3	11	0.9990	0.0009	1	3.4731	NA	NA
k121_1586379	1116	No terminal repeats	4	11	0.9990	0.0009	2	3.2261	MOBQ	NA
k121_1978924	5326	No terminal repeats	9	11	0.9990	0.0009	5	8.8623	F_traB;F_traK;F_traE;F_traL	NA
k121_826089	7534	No terminal repeats	7	11	0.9990	0.0009	1	3.6952	NA	NA
k121_327102	1808	No terminal repeats	3	11	0.9990	0.0009	1	1.7183	NA	NA
k121_171947	3637	No terminal repeats	4	11	0.9990	0.0009	1	1.7183	NA	NA
k121_690481	1996	No terminal repeats	2	11	0.9990	0.0009	1	1.7183	NA	NA
k121_901683	1103	No terminal repeats	4	11	0.9990	0.0009	1	3.3661	MOBP1	NA
k121_2500644	1695	No terminal repeats	3	11	0.9990	0.0009	1	2.3216	NA	NA
k121_1081764	4600	No terminal repeats	6	11	0.9990	0.0009	1	2.3405	NA	NA
k121_2361307	17500	No terminal repeats	19	11	0.9990	0.0009	7	15.0928	G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
k121_1033894	2665	No terminal repeats	4	11	0.9990	0.0009	1	1.6696	NA	NA
k121_2286739	6485	No terminal repeats	11	11	0.9990	0.0009	1	3.0504	NA	NA
k121_848259	1143	No terminal repeats	3	11	0.9990	0.0009	1	1.7183	NA	NA
k121_1487108	1283	No terminal repeats	4	11	0.9990	0.0009	1	3.1985	NA	NA
k121_2267554	1626	No terminal repeats	2	11	0.9990	0.0009	1	1.7183	NA	NA
k121_1675426	2334	No terminal repeats	5	11	0.9990	0.0009	2	5.8583	G_tfc7	NA
k121_1780258	3375	No terminal repeats	3	11	0.9990	0.0009	2	2.1114	NA	NA
k121_1453493	1443	No terminal repeats	2	11	0.9990	0.0009	1	1.7183	NA	NA
k121_1252826	2379	No terminal repeats	3	11	0.9990	0.0009	1	3.4366	NA	NA
k121_1946960	2584	No terminal repeats	4	11	0.9990	0.0009	4	5.3734	G_tfc9;G_tfc8;G_tfc7;t4cp1	NA
k121_2250115	7532	No terminal repeats	8	11	0.9990	0.0009	1	6.5446	NA	NA
k121_817470	1829	No terminal repeats	4	11	0.9990	0.0009	2	2.9205	NA	NA
k121_600225	2837	No terminal repeats	4	11	0.9990	0.0009	1	3.0935	NA	NA
k121_1676853	5478	No terminal repeats	9	11	0.9990	0.0009	2	2.7531	T_virB8	NA
k121_908441	1429	No terminal repeats	1	11	0.9990	0.0009	1	1.7183	NA	NA
k121_479936	3551	DTR	4	11	0.9990	0.0009	1	2.4329	MOBV	NA
k121_135014	5829	No terminal repeats	10	11	0.9990	0.0009	2	9.5357	G_tfc9;G_tfc8	NA
k121_2010436	3262	No terminal repeats	3	11	0.9990	0.0009	2	2.9290	MOBP1	NA
k121_2176031	4674	No terminal repeats	6	11	0.9990	0.0009	2	2.5858	MOBV;MOBV	NA
k121_596575	18385	No terminal repeats	21	11	0.9990	0.0009	8	18.8096	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11	NA
k121_1673304	3064	No terminal repeats	4	11	0.9990	0.0009	1	2.9964	NA	NA
k121_888180	4863	DTR	7	11	0.9990	0.0009	2	3.2077	MOBQ	NA
k121_340854	1967	No terminal repeats	3	11	0.9990	0.0009	2	4.0721	T_virB6;T_virB5	NA
k121_381678	1562	No terminal repeats	3	11	0.9990	0.0009	1	3.4300	NA	NA
k121_1380729	1395	No terminal repeats	3	11	0.9990	0.0009	1	3.2077	MOBQ	NA
k121_2468763	1178	No terminal repeats	2	11	0.9990	0.0009	1	2.6481	NA	NA
k121_1791565	1082	No terminal repeats	1	11	0.9990	0.0009	1	1.7183	MOBP1	NA
k121_337213	2381	No terminal repeats	5	11	0.9990	0.0009	3	4.6352	G_tfc3;T_virB1;G_tfc5	NA
k121_2018351	10455	No terminal repeats	13	11	0.9990	0.0009	2	3.9005	MOBP1	NA
k121_1910729	1043	No terminal repeats	1	11	0.9990	0.0009	1	1.7183	NA	NA
k121_2450350	1733	No terminal repeats	3	11	0.9990	0.0009	1	1.7183	NA	NA
k121_427699	3624	No terminal repeats	4	11	0.9990	0.0009	2	2.0478	NA	NA
k121_570388	1640	No terminal repeats	3	11	0.9990	0.0009	2	3.8973	T_virB5;virb4	NA
k121_2048634	2325	No terminal repeats	3	11	0.9990	0.0009	1	1.7183	NA	NA
k121_1171249	3486	DTR	3	11	0.9990	0.0009	1	1.8313	NA	NA
k121_1387751	2546	No terminal repeats	3	11	0.9990	0.0009	1	2.2844	F_traH	NA
k121_235361	2997	No terminal repeats	3	11	0.9990	0.0009	1	2.6481	NA	NA
k121_1869501	1177	No terminal repeats	4	11	0.9990	0.0009	1	3.2636	NA	NA
k121_2577053	1335	No terminal repeats	1	11	0.9990	0.0009	1	1.6920	MOBQ	NA
k121_977775	1830	No terminal repeats	3	11	0.9990	0.0009	1	1.6808	MOBQ	NA
k121_2355547	2528	No terminal repeats	2	11	0.9990	0.0009	1	1.6808	MOBQ	NA
k121_1547613	2697	No terminal repeats	4	11	0.9990	0.0009	1	3.1003	MOBQ	NA
k121_508999	2202	No terminal repeats	3	11	0.9990	0.0009	1	3.4366	NA	NA
k121_769575	2517	No terminal repeats	3	11	0.9990	0.0009	1	1.6920	MOBQ	NA
k121_1105754	8133	No terminal repeats	8	11	0.9990	0.0009	1	3.3086	MOBQ	NA
k121_802124	3968	No terminal repeats	5	11	0.9990	0.0009	1	3.1830	NA	NA
k121_1389572	3869	No terminal repeats	4	11	0.9990	0.0009	1	5.0323	NA	NA
k121_2047790	3006	No terminal repeats	7	11	0.9990	0.0009	1	2.2847	NA	NA
k121_1705934	1268	No terminal repeats	1	11	0.9990	0.0009	1	1.7183	MOBP1	NA
k121_1792704	3638	No terminal repeats	4	11	0.9990	0.0009	3	5.4793	F_traW	NA
k121_737452	4876	No terminal repeats	5	11	0.9990	0.0009	4	4.4776	T_virB3;virb4;T_virB5;T_virB6	NA
k121_1576571	4034	No terminal repeats	5	11	0.9990	0.0009	4	6.1761	T_virB3;virb4;T_virB5;T_virB6	NA
k121_1966106	2743	No terminal repeats	3	11	0.9990	0.0009	2	3.0628	NA	NA
k121_412459	2756	No terminal repeats	4	11	0.9990	0.0009	1	2.8723	NA	NA
k121_2179792	1375	No terminal repeats	3	11	0.9990	0.0009	1	2.3952	NA	NA
k121_695631	1495	No terminal repeats	4	11	0.9990	0.0009	2	3.4317	NA	NA
k121_607179	4570	No terminal repeats	8	11	0.9990	0.0009	1	2.8478	NA	NA
k121_1308037	9374	No terminal repeats	12	11	0.9990	0.0009	9	12.1184	G_tfc7;F_traL;F_traE;F_traK;F_traB;F_traV;virb4	NA
k121_1283342	4102	No terminal repeats	7	11	0.9990	0.0009	4	5.8638	G_tfc2;G_tfc3;T_virB1;G_tfc5	NA
k121_984627	1246	No terminal repeats	2	11	0.9990	0.0009	1	1.7183	NA	NA
k121_321118	1374	No terminal repeats	2	11	0.9990	0.0009	1	1.5358	MOBV	NA
k121_2118166	1232	No terminal repeats	2	11	0.9990	0.0009	1	2.9780	T_virB6	NA
k121_183688	2536	No terminal repeats	4	11	0.9990	0.0009	4	5.3719	G_tfc9;G_tfc8;G_tfc7;t4cp1	NA
k121_1575040	1096	No terminal repeats	2	11	0.9990	0.0009	1	1.6808	MOBQ	NA
k121_768593	1529	No terminal repeats	3	11	0.9990	0.0009	2	4.4834	T_virB6	NA
k121_677767	6762	No terminal repeats	11	11	0.9990	0.0009	1	2.1537	NA	NA
k121_101843	1261	No terminal repeats	2	11	0.9990	0.0009	1	1.7183	NA	NA
k121_1593528	2708	No terminal repeats	6	11	0.9990	0.0009	1	4.0220	NA	NA
k121_1099118	1660	No terminal repeats	2	11	0.9990	0.0009	2	3.0967	MOBP1	NA
k121_1817937	2037	No terminal repeats	4	11	0.9990	0.0010	3	4.4613	F_traK;F_traE;F_traL	NA
k121_1107950	1186	No terminal repeats	2	11	0.9990	0.0010	1	1.7134	NA	NA
k121_2107282	1961	No terminal repeats	1	11	0.9990	0.0010	1	1.6808	MOBQ	NA
k121_146807	1265	No terminal repeats	3	11	0.9990	0.0010	1	3.4321	NA	NA
k121_2529586	6710	No terminal repeats	11	11	0.9990	0.0010	1	2.0249	NA	NA
k121_582686	1200	No terminal repeats	3	11	0.9990	0.0010	2	2.9444	NA	NA
k121_1748906	11622	No terminal repeats	11	11	0.9990	0.0010	1	5.7342	NA	NA
k121_2281957	2496	No terminal repeats	3	11	0.9990	0.0010	1	1.5453	NA	NA
k121_1000176	1758	No terminal repeats	2	11	0.9990	0.0010	2	3.4366	MOBP1	NA
k121_2098353	5053	No terminal repeats	6	11	0.9990	0.0010	1	1.7023	NA	NA
k121_218280	1007	No terminal repeats	1	11	0.9990	0.0010	1	1.7183	NA	NA
k121_289550	1485	No terminal repeats	2	11	0.9990	0.0010	1	2.8723	NA	NA
k121_1873264	7336	No terminal repeats	7	11	0.9990	0.0010	5	6.1426	T_virB1;T_virB2;T_virB3;virb4;T_virB5	NA
k121_809967	1047	No terminal repeats	4	11	0.9990	0.0010	1	2.3952	NA	NA
k121_7731	1060	No terminal repeats	2	11	0.9990	0.0010	2	3.1506	NA	NA
k121_453354	5055	No terminal repeats	7	11	0.9990	0.0010	4	5.7634	T_virB2;T_virB3;virb4;T_virB6	NA
k121_170845	16229	No terminal repeats	17	11	0.9990	0.0010	2	1.7972	MOBQ	NA
k121_491936	5190	No terminal repeats	6	11	0.9990	0.0010	2	6.2399	T_virB10;T_virB9;T_virB8	NA
k121_2447111	1409	No terminal repeats	1	11	0.9990	0.0010	1	1.6987	NA	NA
k121_637225	1264	No terminal repeats	2	11	0.9990	0.0010	1	1.7183	MOBC	NA
k121_229622	1278	No terminal repeats	4	11	0.9990	0.0010	2	2.9444	NA	NA
k121_1495736	4245	No terminal repeats	5	11	0.9990	0.0010	1	1.6920	MOBQ	NA
k121_111919	1163	No terminal repeats	3	11	0.9990	0.0010	2	2.9639	NA	NA
k121_956795	3894	No terminal repeats	8	11	0.9990	0.0010	1	2.7117	NA	NA
k121_1081968	1046	No terminal repeats	2	11	0.9989	0.0010	1	3.4366	NA	NA
k121_513412	3795	No terminal repeats	5	11	0.9989	0.0010	3	5.2903	F_trbC;F_traF;F_traH	NA
k121_2255045	1722	No terminal repeats	2	11	0.9989	0.0010	2	2.7848	F_traK;F_traE	NA
k121_2590211	1115	No terminal repeats	2	11	0.9989	0.0010	1	2.6906	virb4	NA
k121_1539325	3836	No terminal repeats	4	11	0.9989	0.0010	1	2.0896	NA	NA
k121_1256333	5041	No terminal repeats	3	11	0.9989	0.0010	3	3.6934	F_traG;F_traH;F_traF	NA
k121_1644179	2199	No terminal repeats	6	11	0.9989	0.0010	1	3.5157	NA	NA
