seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_1016723	1251	No terminal repeats	2	11	0.9929	0.0024	2	2.4284	F_traH;F_traF	NA
k121_461334	1174	No terminal repeats	3	11	0.9928	0.0025	2	2.8405	T_virB3	NA
k121_216656	1950	No terminal repeats	4	11	0.9912	0.0026	2	2.8371	T_virB3	NA
k121_1722018	1738	No terminal repeats	3	11	0.9857	0.0029	1	2.3883	NA	NA
k121_125263	5242	No terminal repeats	6	11	0.9830	0.0032	2	2.3344	MOBQ	NA
k121_881263	1331	No terminal repeats	3	11	0.9818	0.0035	2	2.3083	T_virB8;T_virB9	NA
k121_2035607	2683	No terminal repeats	3	11	0.9792	0.0038	2	2.5463	F_traU;F_trbC	NA
k121_2126090	1259	No terminal repeats	3	11	0.9746	0.0043	2	2.2801	T_virB3;T_virB2	NA
k121_692297	3184	No terminal repeats	5	11	0.9724	0.0047	1	2.5965	NA	NA
k121_739167	1982	No terminal repeats	2	11	0.9660	0.0053	2	2.0145	T_virB9	NA
k121_548883	1223	No terminal repeats	2	11	0.9649	0.0059	1	1.7183	NA	NA
k121_1678670	2583	No terminal repeats	7	11	0.9598	0.0065	5	6.6671	F_traL;F_traE;F_traK	NA
k121_317735	4374	No terminal repeats	4	11	0.9535	0.0072	3	3.1595	G_tfc7;t4cp1;MOBH	NA
k121_465353	1562	No terminal repeats	2	11	0.9527	0.0079	1	2.7596	C_alr7210;C_alr7211	NA
k121_1779401	1032	No terminal repeats	3	11	0.9513	0.0087	1	2.2459	F_traV	NA
k121_1648994	1007	No terminal repeats	4	11	0.9512	0.0093	1	3.2390	NA	NA
k121_403697	2622	No terminal repeats	5	11	0.9506	0.0100	1	3.0178	NA	NA
k121_1013131	2455	No terminal repeats	3	11	0.9494	0.0107	1	1.7183	NA	NA
k121_1110051	5105	No terminal repeats	6	11	0.9471	0.0114	1	2.5661	F_traG	NA
k121_107451	12554	No terminal repeats	14	11	0.9429	0.0121	1	4.3105	B_traN	NA
k121_1162810	1365	No terminal repeats	2	11	0.9419	0.0129	1	1.7183	NA	NA
k121_802452	1150	No terminal repeats	2	11	0.9418	0.0136	1	1.5361	NA	NA
k121_457302	1055	No terminal repeats	2	11	0.9372	0.0143	1	1.6588	NA	NA
k121_1770034	3247	No terminal repeats	4	11	0.9340	0.0151	1	1.7120	NA	NA
k121_686689	1260	No terminal repeats	4	11	0.9225	0.0160	1	2.4290	NA	NA
k121_567503	1618	No terminal repeats	3	11	0.9179	0.0170	2	2.0913	F_traW	NA
k121_857561	2250	No terminal repeats	2	11	0.9080	0.0181	1	1.5023	NA	NA
k121_1083009	1720	No terminal repeats	1	11	0.9008	0.0193	1	1.6297	NA	NA
k121_1174452	1131	No terminal repeats	2	11	0.8605	0.0210	2	2.3083	T_virB9;T_virB8	NA
k121_1057318	1505	No terminal repeats	4	11	0.8270	0.0231	1	1.5029	NA	NA
k121_1649060	1812	No terminal repeats	4	11	0.8188	0.0252	1	1.9773	NA	NA
k121_1315661	2817	No terminal repeats	5	11	0.8152	0.0274	1	2.2753	NA	NA
