seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_838315	1204	No terminal repeats	2	11	0.9656	0.0060	1	1.5477	T_virB5	NA
k121_1366808	1198	No terminal repeats	2	11	0.9636	0.0063	2	2.4668	F_traH;F_traG	NA
k121_2185502	1437	No terminal repeats	2	11	0.9614	0.0066	2	2.4653	F_traW;F_traU	NA
k121_882130	1492	No terminal repeats	2	11	0.9593	0.0069	2	2.3303	F_traW;F_traU	NA
k121_152233	2238	No terminal repeats	3	11	0.9584	0.0073	1	2.8615	F_trbC	NA
k121_825301	1100	No terminal repeats	2	11	0.9530	0.0077	2	2.4245	F_traV;virb4	NA
k121_633435	2441	No terminal repeats	4	11	0.9515	0.0081	1	2.5489	NA	NA
k121_1301669	93983	No terminal repeats	100	11	0.9505	0.0085	10	11.3584	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;virb4;T_virB3;T_virB2;T_virB11	NA
k121_215953	2142	No terminal repeats	3	11	0.9481	0.0089	3	3.5812	F_traH;F_traF;F_trbC	NA
k121_702082	2605	No terminal repeats	3	11	0.9476	0.0093	1	2.7564	t4cp1	NA
k121_1328814	1458	No terminal repeats	4	11	0.9456	0.0097	2	2.9145	F_traL;F_traE	NA
k121_2184008	10967	No terminal repeats	11	11	0.9380	0.0102	4	4.3267	T_virB5;virb4;T_virB3;T_virB2	NA
k121_602433	1181	No terminal repeats	3	11	0.9320	0.0107	2	2.5409	T_virB3	NA
k121_60902	2213	No terminal repeats	2	11	0.9297	0.0112	2	2.4668	F_traG;F_traH	NA
k121_176248	1609	No terminal repeats	3	11	0.9247	0.0118	1	3.4152	NA	NA
k121_2218690	2464	No terminal repeats	4	11	0.9153	0.0124	2	2.1119	T_virB10	NA
k121_1117955	79912	No terminal repeats	75	11	0.9131	0.0131	2	1.5611	I_traK;I_traI	NA
k121_1814945	1120	No terminal repeats	2	11	0.9126	0.0137	2	2.3303	F_traU;F_traW	NA
k121_1144900	1055	No terminal repeats	1	11	0.9029	0.0145	1	1.5486	NA	NA
k121_420932	3178	No terminal repeats	4	11	0.9015	0.0152	3	3.1845	T_virB8;T_virB9;T_virB10	NA
k121_1441031	1721	No terminal repeats	3	11	0.8989	0.0159	2	2.7021	T_virB5;T_virB8	NA
k121_1016754	3742	No terminal repeats	5	11	0.8903	0.0167	3	4.7457	F_traU;F_traW	NA
k121_490849	1204	No terminal repeats	3	11	0.8891	0.0175	2	2.8405	T_virB3	NA
k121_171604	1018	No terminal repeats	2	11	0.8746	0.0184	1	2.5362	NA	NA
k121_499898	1844	No terminal repeats	4	11	0.8727	0.0193	1	1.5768	NA	NA
k121_1069009	4868	No terminal repeats	6	11	0.8652	0.0202	2	2.9604	T_virB11;T_virB2;T_virB3	NA
k121_1402848	1090	No terminal repeats	3	11	0.8644	0.0211	2	2.4758	T_virB3;T_virB2	NA
k121_283148	6992	No terminal repeats	7	11	0.8297	0.0223	1	3.3623	NA	NA
k121_1684474	1099	No terminal repeats	2	11	0.8215	0.0236	1	1.7183	NA	NA
k121_1237793	2057	No terminal repeats	4	11	0.8198	0.0248	2	2.3192	T_virB3	NA
k121_1739419	1443	No terminal repeats	3	11	0.8190	0.0260	2	2.3083	T_virB8;T_virB9	NA
