seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_928762	1042	No terminal repeats	2	11	0.9959	0.0016	1	1.7183	NA	NA
k121_619055	15739	No terminal repeats	18	11	0.9946	0.0016	1	1.8860	MOBQ	NA
k121_1616338	6454	No terminal repeats	6	11	0.9938	0.0018	1	3.9731	NA	NA
k121_186750	5070	No terminal repeats	8	11	0.9935	0.0019	1	1.6987	NA	NA
k121_476149	1446	No terminal repeats	3	11	0.9921	0.0020	1	2.8615	F_trbC	NA
k121_1705932	1740	No terminal repeats	5	11	0.9868	0.0023	1	1.9289	NA	NA
k121_239296	1051	No terminal repeats	2	11	0.9863	0.0025	1	1.7044	F_traL	NA
k121_536694	1663	No terminal repeats	3	11	0.9827	0.0028	1	1.7343	F_traF	NA
k121_1005318	1459	No terminal repeats	3	11	0.9819	0.0031	1	2.3688	NA	NA
k121_907337	1618	No terminal repeats	2	11	0.9813	0.0035	1	2.0243	NA	NA
k121_828916	5299	No terminal repeats	4	11	0.9803	0.0038	2	2.0478	NA	NA
k121_1514821	1985	No terminal repeats	3	11	0.9719	0.0043	3	3.9159	T_virB6;T_virB5;T_virB8	NA
k121_1141172	3738	No terminal repeats	4	11	0.9651	0.0048	1	2.3060	t4cp1;C_alr7212	NA
k121_982292	3662	No terminal repeats	5	11	0.9641	0.0054	1	2.1866	T_virB10	NA
k121_750984	4157	No terminal repeats	5	11	0.9594	0.0061	3	3.3848	T_virB6;T_virB8;T_virB9	NA
k121_399024	1182	No terminal repeats	2	11	0.9539	0.0068	1	1.5023	NA	NA
k121_1129235	1072	No terminal repeats	3	11	0.9378	0.0078	1	1.6645	MOBP1	NA
k121_535982	6891	No terminal repeats	13	11	0.9069	0.0093	1	1.7894	NA	NA
k121_1835568	1100	No terminal repeats	2	11	0.9065	0.0107	1	1.5314	NA	NA
k121_1367345	1290	No terminal repeats	3	11	0.9063	0.0122	1	1.7071	NA	NA
k121_1764392	2303	No terminal repeats	3	11	0.9008	0.0136	2	2.7853	t4cp1	NA
k121_121596	3984	No terminal repeats	5	11	0.8953	0.0151	4	4.2171	T_virB5;T_virB6;T_virB8;T_virB9	NA
k121_1699851	1331	No terminal repeats	3	11	0.8861	0.0167	2	2.0500	T_virB9;T_virB8	NA
k121_962709	3674	No terminal repeats	5	11	0.8698	0.0185	2	2.1119	T_virB10	NA
k121_389148	2124	No terminal repeats	5	11	0.8409	0.0207	2	2.6519	T_virB3	NA
