seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_3071562	2934	No terminal repeats	4	11	0.9980	0.0013	3	4.9300	F_traV;F_traK	NA
k121_545373	1479	No terminal repeats	2	11	0.9980	0.0014	1	1.7183	F_traV	NA
k121_3047752	1530	No terminal repeats	4	11	0.9979	0.0014	2	4.1940	T_virB3;T_virB2	NA
k121_3094565	2864	No terminal repeats	7	11	0.9979	0.0014	2	6.8731	T_virB2;T_virB3	NA
k121_889926	8023	No terminal repeats	8	11	0.9979	0.0014	1	2.0077	NA	NA
k121_296121	2207	No terminal repeats	4	11	0.9978	0.0014	1	1.9820	T_virB10	NA
k121_2452150	1119	No terminal repeats	3	11	0.9978	0.0014	3	3.7668	T_virB5;T_virB6	NA
k121_4307646	4135	DTR	7	11	0.9978	0.0014	1	1.7183	NA	NA
k121_3874774	1847	No terminal repeats	3	11	0.9978	0.0014	2	2.6906	T_virB2;virb4	NA
k121_2991771	1112	No terminal repeats	2	11	0.9977	0.0014	1	1.7183	T_virB3	NA
k121_322346	1276	No terminal repeats	3	11	0.9976	0.0014	2	2.3593	F_traW	NA
k121_3728425	1144	No terminal repeats	3	11	0.9976	0.0015	3	3.9624	F_traL;F_traE	NA
k121_1261903	2627	No terminal repeats	3	11	0.9974	0.0015	3	3.1781	T_virB9;T_virB6;virb4	NA
k121_2451610	1114	No terminal repeats	3	11	0.9974	0.0015	2	2.9420	F_traL;F_traE	NA
k121_428831	4758	No terminal repeats	8	11	0.9972	0.0015	2	3.2077	MOBQ	NA
k121_1179347	2536	No terminal repeats	4	11	0.9971	0.0015	2	3.1823	MOBP1	NA
k121_1354887	1871	No terminal repeats	4	11	0.9970	0.0015	2	2.6197	T_virB5	NA
k121_1246173	1373	No terminal repeats	3	11	0.9966	0.0015	2	2.2801	T_virB3;T_virB2	NA
k121_1985132	1736	No terminal repeats	4	11	0.9965	0.0016	2	2.8371	T_virB3	NA
k121_3590952	1142	No terminal repeats	2	11	0.9965	0.0016	2	2.1861	T_virB8;T_virB9	NA
k121_4254765	1061	No terminal repeats	3	11	0.9963	0.0016	1	1.7183	NA	NA
k121_1297320	1152	No terminal repeats	2	11	0.9962	0.0016	1	1.6827	NA	NA
k121_3269633	2233	No terminal repeats	5	11	0.9960	0.0016	2	2.6648	F_traV;virb4	NA
k121_3993829	2378	No terminal repeats	3	11	0.9960	0.0017	2	2.2801	T_virB3;T_virB2	NA
k121_1891300	1368	No terminal repeats	4	11	0.9960	0.0017	2	5.1352	T_virB2;T_virB3	NA
k121_601279	1360	No terminal repeats	2	11	0.9959	0.0017	2	2.4806	F_traU	NA
k121_4037669	1038	No terminal repeats	3	11	0.9959	0.0017	2	2.8405	T_virB3	NA
k121_4016441	1145	No terminal repeats	2	11	0.9957	0.0018	2	2.5463	F_traU;F_trbC	NA
k121_1024328	1116	No terminal repeats	2	11	0.9956	0.0018	2	2.7797	T_virB5;T_virB6	NA
k121_2349742	1115	No terminal repeats	2	11	0.9951	0.0018	2	3.3668	MOBP1	NA
k121_3260183	1642	No terminal repeats	2	11	0.9950	0.0018	1	2.8143	NA	NA
k121_3922802	1155	No terminal repeats	2	11	0.9949	0.0019	2	3.0373	NA	NA
k121_844211	1423	No terminal repeats	2	11	0.9943	0.0019	2	2.4284	F_traF;F_traH	NA
k121_1616588	1289	No terminal repeats	2	11	0.9938	0.0019	2	2.6477	T_virB6;T_virB5	NA
k121_2747621	1213	No terminal repeats	3	11	0.9931	0.0020	3	3.9624	F_traL;F_traE	NA
k121_3024991	1283	No terminal repeats	2	11	0.9912	0.0020	2	2.3690	T_virB6;virb4	NA
k121_1394743	1071	No terminal repeats	3	11	0.9902	0.0021	1	2.2753	NA	NA
k121_2314962	5412	No terminal repeats	3	11	0.9899	0.0022	2	3.2077	MOBQ	NA
k121_2991200	1170	No terminal repeats	1	11	0.9897	0.0022	1	1.5023	NA	NA
k121_3118241	1374	No terminal repeats	2	11	0.9893	0.0023	2	2.0054	T_virB10;T_virB9	NA
k121_1023019	1148	No terminal repeats	2	11	0.9879	0.0024	2	2.7797	T_virB5;T_virB6	NA
k121_2457525	54166	No terminal repeats	49	11	0.9867	0.0025	7	7.5217	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;virb4	NF033135
k121_2529153	1359	No terminal repeats	2	11	0.9862	0.0026	1	1.7016	NA	NA
k121_3474193	1436	No terminal repeats	2	11	0.9843	0.0027	2	2.4284	F_traH;F_traF	NA
k121_1759747	1024	No terminal repeats	2	11	0.9834	0.0028	1	1.7183	NA	NA
k121_1240908	1200	No terminal repeats	4	11	0.9822	0.0029	1	2.0329	NA	NA
k121_698755	1411	No terminal repeats	3	11	0.9811	0.0030	2	2.9145	F_traL;F_traE	NA
k121_3131111	1961	No terminal repeats	4	11	0.9765	0.0032	1	2.4272	I_traK	NA
k121_843309	1424	No terminal repeats	3	11	0.9762	0.0033	2	2.3303	F_traU;F_traW	NA
k121_2681502	1558	No terminal repeats	2	11	0.9758	0.0035	2	2.6477	T_virB6;T_virB5	NA
k121_2624167	1034	No terminal repeats	2	11	0.9757	0.0037	1	1.7183	NA	NA
k121_314838	1331	No terminal repeats	2	11	0.9710	0.0038	1	2.3619	NA	NA
k121_3743565	1292	No terminal repeats	2	11	0.9683	0.0041	1	1.7183	MOBC	NA
k121_3150921	1837	No terminal repeats	2	11	0.9671	0.0043	2	2.4284	F_traF;F_traH	NA
k121_1170458	1142	No terminal repeats	2	11	0.9657	0.0045	1	1.6689	NA	NA
k121_3921877	1797	No terminal repeats	4	11	0.9644	0.0047	1	2.2753	NA	NA
k121_1943517	1114	No terminal repeats	4	11	0.9640	0.0049	2	2.2801	T_virB3;T_virB2	NA
k121_2801527	1364	No terminal repeats	2	11	0.9615	0.0052	2	3.0045	NA	NA
k121_579294	2166	No terminal repeats	3	11	0.9613	0.0054	2	2.5463	F_traU;F_trbC	NA
k121_2060054	1499	No terminal repeats	4	11	0.9608	0.0057	1	1.7016	NA	NA
k121_3971896	1105	No terminal repeats	3	11	0.9603	0.0059	1	1.9507	NA	NA
k121_1486308	1877	No terminal repeats	2	11	0.9592	0.0061	1	3.0178	NA	NA
k121_2002471	1314	No terminal repeats	2	11	0.9543	0.0064	1	1.5693	NA	NA
k121_1834373	2013	No terminal repeats	5	11	0.9529	0.0067	2	2.9660	F_traW	NA
k121_3311987	1064	No terminal repeats	2	11	0.9508	0.0070	2	2.3894	T_virB6;T_virB8	NA
k121_3685091	1536	No terminal repeats	2	11	0.9487	0.0073	2	2.1795	T_virB8;T_virB9	NA
k121_3725416	4376	No terminal repeats	4	11	0.9423	0.0076	1	2.8143	NA	NA
k121_1992684	2805	No terminal repeats	2	11	0.9422	0.0080	1	1.7183	NA	NA
k121_2391917	1814	No terminal repeats	3	11	0.9402	0.0083	3	3.5852	T_virB8;T_virB8;T_virB9	NA
k121_1158975	1172	No terminal repeats	2	11	0.9402	0.0087	2	2.5400	NA	NA
k121_2415078	1409	No terminal repeats	2	11	0.9328	0.0090	1	1.5023	NA	NA
k121_2622818	2889	No terminal repeats	3	11	0.9288	0.0095	1	2.0215	NA	NA
k121_2933409	1288	No terminal repeats	4	11	0.9266	0.0099	2	4.2392	F_traL;F_traE	NA
k121_3825941	2049	No terminal repeats	3	11	0.9229	0.0103	2	2.2057	T_virB6;T_virB9	NA
k121_904450	19185	No terminal repeats	19	11	0.9204	0.0107	1	1.5593	NA	NA
k121_10752	2863	No terminal repeats	2	11	0.9127	0.0112	2	2.5991	virb4;T_virB3	NA
k121_2394343	1111	No terminal repeats	2	11	0.9125	0.0117	2	2.3303	F_traU;F_traW	NA
k121_2526444	1401	No terminal repeats	3	11	0.9081	0.0122	2	2.1795	T_virB9;T_virB8	NA
k121_3272618	1676	No terminal repeats	2	11	0.9078	0.0127	2	2.0145	T_virB9	NA
k121_372908	1376	No terminal repeats	2	11	0.9068	0.0132	2	2.1795	T_virB9;T_virB8	NA
k121_2893624	2125	No terminal repeats	3	11	0.9061	0.0137	1	2.9851	NA	NA
k121_3355715	1021	No terminal repeats	2	11	0.8912	0.0143	2	2.3083	T_virB9;T_virB8	NA
k121_1890204	4603	No terminal repeats	4	11	0.8904	0.0149	1	1.7183	NA	NA
k121_1732171	1590	No terminal repeats	3	11	0.8822	0.0155	2	2.4653	F_traU;F_traW	NA
k121_3728221	2426	No terminal repeats	3	11	0.8817	0.0161	3	3.5133	virb4;T_virB3	NA
k121_2433961	1120	No terminal repeats	1	11	0.8372	0.0170	1	1.5023	NA	NA
k121_2772280	1136	No terminal repeats	2	11	0.8370	0.0179	2	2.1742	T_virB6;virb4	NA
k121_2492326	1500	No terminal repeats	2	11	0.8272	0.0188	1	1.5207	NA	NA
k121_2798927	1214	No terminal repeats	2	11	0.8221	0.0197	2	2.1710	T_virB3;virb4	NA
