seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_385460	1124	No terminal repeats	1	11	0.9979	0.0013	1	1.7183	MOBP1	NA
k121_94771	1158	No terminal repeats	3	11	0.9979	0.0013	1	2.3538	NA	NA
k121_552225	1464	No terminal repeats	3	11	0.9974	0.0013	2	2.4758	T_virB2;T_virB3	NA
k121_460133	1602	No terminal repeats	3	11	0.9961	0.0014	2	2.5290	T_virB9;T_virB8	NA
k121_449594	1352	No terminal repeats	3	11	0.9957	0.0014	1	1.7166	NA	NA
k121_602726	1814	No terminal repeats	2	11	0.9942	0.0015	2	1.9784	T_virB10;T_virB9	NA
k121_670426	1229	No terminal repeats	2	11	0.9940	0.0016	1	1.7183	MOBP1	NA
k121_181942	1295	No terminal repeats	2	11	0.9903	0.0018	1	1.5207	NA	NA
k121_313229	13276	No terminal repeats	13	11	0.9901	0.0019	1	4.4190	NA	NA
k121_269852	2206	No terminal repeats	3	11	0.9877	0.0021	1	2.3719	NA	NA
k121_440848	1165	No terminal repeats	3	11	0.9864	0.0023	1	2.8800	T_virB2	NA
k121_7614	1556	No terminal repeats	2	11	0.9859	0.0026	2	2.4284	F_traH;F_traF	NA
k121_649549	1349	No terminal repeats	3	11	0.9848	0.0028	2	2.2057	T_virB6;T_virB9	NA
k121_267175	1783	No terminal repeats	2	11	0.9833	0.0030	1	1.7183	NA	NA
k121_171735	1349	No terminal repeats	3	11	0.9791	0.0033	2	2.4758	T_virB3;T_virB2	NA
k121_600778	3024	No terminal repeats	6	11	0.9785	0.0037	1	2.8452	NA	NA
k121_675623	1043	No terminal repeats	3	11	0.9731	0.0041	2	2.9420	F_traE;F_traL	NA
k121_321537	1953	No terminal repeats	4	11	0.9730	0.0044	1	1.7894	NA	NA
k121_432183	1067	No terminal repeats	3	11	0.9701	0.0049	2	2.8371	T_virB3	NA
k121_574581	1877	No terminal repeats	3	11	0.9632	0.0054	2	1.9784	T_virB10;T_virB9	NA
k121_356820	1990	No terminal repeats	3	11	0.9571	0.0060	2	2.1791	T_virB5;virb4	NA
k121_548338	2266	No terminal repeats	4	11	0.9426	0.0068	2	3.0277	T_virB3	NA
k121_568603	1263	No terminal repeats	3	11	0.9323	0.0077	3	3.7334	T_virB5;T_virB8;T_virB9	NA
k121_83591	1369	No terminal repeats	2	11	0.9207	0.0088	2	2.1710	virb4;T_virB3	NA
k121_474757	1852	No terminal repeats	5	11	0.8937	0.0102	1	1.5675	NA	NA
k121_195615	1268	No terminal repeats	3	11	0.8436	0.0124	1	2.6770	NA	NA
