seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_917099	1362	No terminal repeats	3	11	0.9975	0.0015	2	3.1823	MOBP1	NA
k121_797224	1334	No terminal repeats	2	11	0.9974	0.0015	2	2.1659	T_virB6;T_virB8	NA
k121_604721	1279	No terminal repeats	3	11	0.9974	0.0015	3	3.7668	T_virB6;T_virB5	NA
k121_1134899	19837	No terminal repeats	18	11	0.9973	0.0015	5	6.6292	F_trbC;F_traN;F_traF;F_traH;F_traG	NA
k121_1885979	12383	No terminal repeats	13	11	0.9973	0.0015	5	8.9701	T_virB1;F_traG;F_traF;F_traN;F_trbC;F_traU	NA
k121_726399	4152	No terminal repeats	5	11	0.9972	0.0015	1	1.8164	NA	NA
k121_385505	1227	No terminal repeats	3	11	0.9971	0.0016	1	2.9354	F_traF	NA
k121_816371	6075	No terminal repeats	7	11	0.9971	0.0016	1	2.3253	NA	NA
k121_307687	1074	No terminal repeats	2	11	0.9971	0.0016	2	2.6841	F_traK	NA
k121_1863255	1092	No terminal repeats	1	11	0.9971	0.0016	1	1.5023	NA	NA
k121_996256	1248	No terminal repeats	4	11	0.9969	0.0016	2	2.4758	T_virB3;T_virB2	NA
k121_1923814	1443	No terminal repeats	3	11	0.9964	0.0016	1	2.3538	NA	NA
k121_441386	1486	No terminal repeats	2	11	0.9962	0.0017	1	2.7606	F_trbC	NA
k121_999772	1306	No terminal repeats	5	11	0.9961	0.0017	3	4.6232	T_virB1;T_virB2;T_virB3	NA
k121_610566	2141	No terminal repeats	3	11	0.9960	0.0017	3	4.4024	F_traK;F_traE	NA
k121_1707529	1622	No terminal repeats	3	11	0.9959	0.0018	2	2.9941	F_traV;virb4	NA
k121_1155872	1254	No terminal repeats	3	11	0.9959	0.0018	1	2.9354	F_traF	NA
k121_351504	1246	No terminal repeats	3	11	0.9957	0.0018	1	3.2390	NA	NA
k121_1454497	1483	No terminal repeats	2	11	0.9956	0.0018	1	1.7183	NA	NA
k121_17578	2650	No terminal repeats	3	11	0.9955	0.0019	1	1.5314	NA	NA
k121_1824772	1171	No terminal repeats	2	11	0.9954	0.0019	1	2.8615	F_trbC	NA
k121_1514832	1808	No terminal repeats	4	11	0.9954	0.0019	2	3.3419	G_tfc12;G_tfc11;G_tfc10	NA
k121_2191275	2818	No terminal repeats	3	11	0.9954	0.0019	1	1.5314	NA	NA
k121_699966	2915	No terminal repeats	4	11	0.9953	0.0020	2	3.3002	G_tfc14;G_tfc15;virb4	NA
k121_1090443	1239	No terminal repeats	3	11	0.9949	0.0020	2	2.9420	F_traL;F_traE	NA
k121_1101964	4995	No terminal repeats	6	11	0.9948	0.0020	1	1.5016	NA	NA
k121_225352	1128	No terminal repeats	3	11	0.9945	0.0021	1	2.2887	NA	NA
k121_1662607	2042	No terminal repeats	3	11	0.9941	0.0021	1	3.0020	NA	NA
k121_868505	1310	No terminal repeats	2	11	0.9939	0.0021	2	2.1795	T_virB9;T_virB8	NA
k121_2037616	2428	No terminal repeats	4	11	0.9936	0.0022	1	3.6896	F_traN	NA
k121_1082267	1108	No terminal repeats	3	11	0.9921	0.0022	1	1.7183	NA	NA
k121_437852	1078	No terminal repeats	3	11	0.9913	0.0023	1	2.3538	NA	NA
k121_171562	1360	No terminal repeats	2	11	0.9911	0.0024	2	2.4284	F_traH;F_traF	NA
k121_749616	1958	No terminal repeats	4	11	0.9910	0.0024	3	4.2284	F_traK;F_traE;F_traL	NA
k121_458440	14267	No terminal repeats	15	11	0.9908	0.0025	2	4.7981	NA	NF012174
k121_1266909	2219	No terminal repeats	3	11	0.9905	0.0026	2	3.7363	t4cp1	NA
k121_1271302	1709	No terminal repeats	3	11	0.9902	0.0026	1	2.4081	NA	NA
k121_1036524	1889	No terminal repeats	3	11	0.9886	0.0027	2	2.4653	F_traW;F_traU	NA
k121_750124	1483	No terminal repeats	4	11	0.9885	0.0028	2	4.5220	NA	NA
k121_393135	1441	No terminal repeats	2	11	0.9884	0.0028	2	2.1659	T_virB6;T_virB8	NA
k121_1157402	5725	No terminal repeats	7	11	0.9878	0.0029	2	3.7915	MOBH;t4cp1	NA
k121_931469	1004	No terminal repeats	4	11	0.9877	0.0030	2	2.4758	T_virB3;T_virB2	NA
k121_1890421	1094	No terminal repeats	1	11	0.9871	0.0031	1	1.5023	NA	NA
k121_555121	1313	No terminal repeats	3	11	0.9870	0.0032	2	3.1992	F_traK;F_traE	NA
k121_906782	5039	No terminal repeats	7	11	0.9868	0.0033	3	4.2902	T_virB2;T_virB3;virb4	NA
k121_885618	1103	No terminal repeats	3	11	0.9866	0.0033	2	2.5493	T_virB2;T_virB3	NA
k121_2165943	1389	No terminal repeats	3	11	0.9860	0.0034	1	1.5314	NA	NA
k121_1452515	1582	No terminal repeats	5	11	0.9858	0.0035	3	4.4621	G_tfc11;G_tfc10;G_tfc8;G_tfc7	NA
k121_1691418	1238	No terminal repeats	4	11	0.9857	0.0036	2	2.4758	T_virB2;T_virB3	NA
k121_2104936	2190	No terminal repeats	3	11	0.9845	0.0037	2	2.5463	F_trbC;F_traU	NA
k121_1918363	1248	No terminal repeats	3	11	0.9843	0.0038	1	2.2459	NA	NA
k121_195359	1105	No terminal repeats	3	11	0.9842	0.0039	1	1.7183	NA	NA
k121_1717999	3403	No terminal repeats	4	11	0.9830	0.0040	4	4.7392	T_virB6;T_virB5;virb4	NA
k121_1404505	1886	No terminal repeats	5	11	0.9829	0.0041	1	1.7894	NA	NA
k121_1595198	1606	No terminal repeats	2	11	0.9810	0.0042	1	1.7183	NA	NA
k121_2057456	1120	No terminal repeats	2	11	0.9807	0.0043	2	2.4653	F_traU;F_traW	NA
k121_2049695	2914	No terminal repeats	3	11	0.9807	0.0045	2	2.9941	virb4;F_traV	NA
k121_1874427	1679	No terminal repeats	2	11	0.9790	0.0046	1	1.7134	NA	NA
k121_522281	35499	No terminal repeats	28	11	0.9788	0.0047	2	2.5687	NA	NA
k121_249384	2189	No terminal repeats	2	11	0.9786	0.0048	2	2.7853	t4cp1	NA
k121_1813995	1571	No terminal repeats	4	11	0.9784	0.0050	1	2.4351	NA	NA
k121_517585	1514	No terminal repeats	2	11	0.9782	0.0051	1	1.5207	NA	NA
k121_2035135	2540	No terminal repeats	4	11	0.9775	0.0052	1	1.6920	MOBQ	NA
k121_625348	9859	No terminal repeats	11	11	0.9747	0.0053	1	1.5453	NA	NA
k121_1737679	1188	No terminal repeats	2	11	0.9730	0.0055	2	2.3538	T_virB6;T_virB5	NA
k121_863094	16675	No terminal repeats	15	11	0.9729	0.0057	2	1.9085	NA	NA
k121_2000712	1385	No terminal repeats	3	11	0.9709	0.0058	2	3.2105	F_traL	NA
k121_854294	2396	No terminal repeats	4	11	0.9696	0.0060	1	1.9820	T_virB10	NA
k121_2104218	2037	No terminal repeats	3	11	0.9693	0.0062	2	2.9941	F_traV;virb4	NA
k121_946962	1650	No terminal repeats	3	11	0.9680	0.0063	1	1.8807	F_traV	NA
k121_882573	1870	No terminal repeats	2	11	0.9656	0.0065	1	2.7245	MOBH	NA
k121_1693657	6271	No terminal repeats	7	11	0.9655	0.0067	1	2.1802	NA	NA
k121_1966647	1016	No terminal repeats	2	11	0.9631	0.0069	2	2.1047	t4cp1;G_tfc5	NA
k121_1905290	1194	No terminal repeats	2	11	0.9622	0.0071	2	2.4862	F_traB;F_traK	NA
k121_668047	1252	No terminal repeats	4	11	0.9617	0.0074	2	2.2801	T_virB2;T_virB3	NA
k121_1188423	1806	No terminal repeats	2	11	0.9616	0.0076	2	2.1791	T_virB5;virb4	NA
k121_2225162	1370	No terminal repeats	3	11	0.9612	0.0078	2	3.3419	G_tfc10;G_tfc11;G_tfc12	NA
k121_1513087	1379	No terminal repeats	2	11	0.9602	0.0080	2	2.1791	virb4;T_virB5	NA
k121_635963	1280	No terminal repeats	2	11	0.9577	0.0082	1	1.5023	NA	NA
k121_2139212	1526	No terminal repeats	2	11	0.9576	0.0084	2	2.1659	T_virB8;T_virB6	NA
k121_863652	3945	No terminal repeats	5	11	0.9573	0.0086	1	1.9304	t4cp1	NA
k121_1611014	1655	No terminal repeats	3	11	0.9560	0.0089	2	2.1526	T_virB8;T_virB9	NA
k121_625484	5286	No terminal repeats	7	11	0.9547	0.0091	1	2.0584	NA	NA
k121_1921456	1927	No terminal repeats	3	11	0.9539	0.0093	3	3.7334	T_virB9;T_virB8;T_virB5	NA
k121_1346535	1139	No terminal repeats	1	11	0.9510	0.0096	1	1.6920	MOBQ	NA
k121_1133461	1494	No terminal repeats	3	11	0.9454	0.0099	2	1.9556	G_tfc5;T_virB1	NA
k121_1747486	1242	No terminal repeats	2	11	0.9412	0.0102	2	2.2717	G_tfc23;G_tfc24	NA
k121_1445893	3099	No terminal repeats	5	11	0.9388	0.0105	1	2.8539	NA	NA
k121_639112	1144	No terminal repeats	3	11	0.9374	0.0108	1	2.2914	G_tfc11;G_tfc10	NA
k121_587300	1531	No terminal repeats	3	11	0.9365	0.0111	1	1.9820	T_virB10	NA
k121_998150	1514	No terminal repeats	2	11	0.9280	0.0115	2	1.9876	T_virB9	NA
k121_977872	2487	No terminal repeats	6	11	0.9267	0.0119	1	3.0445	NA	NA
k121_56399	3640	No terminal repeats	5	11	0.9188	0.0123	3	2.9702	T_virB10;T_virB9;T_virB8	NA
k121_2079661	1705	No terminal repeats	3	11	0.9116	0.0127	1	1.7044	F_traL	NA
k121_1729364	6785	No terminal repeats	7	11	0.9085	0.0132	1	2.5965	NA	NA
k121_1795364	1478	No terminal repeats	2	11	0.8648	0.0139	1	1.5023	NA	NA
k121_1138333	46025	No terminal repeats	41	11	0.8617	0.0147	6	4.4194	T_virB10;T_virB9;T_virB8;T_virB5;T_virB11;MOBQ	NA
k121_1452578	1377	No terminal repeats	2	11	0.8497	0.0154	1	1.5023	NA	NA
