ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_1315954	2872	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_239755	2815	NA	5	0.0	no	0	0	1	0	0	0	0	0
k121_2680213	2781	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2681498	2737	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2680206	2719	NA	2	2.1	yes	1	0	0	0	0	0	0	0
k121_1043161	2689	NA	3	0.0	no	0	0	1	0	0	0	0	0
k121_213832	2512	NA	3	0.0	no	0	1	0	0	0	0	0	0
k121_173062	2451	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2307873	2443	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2025425	2435	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1404184	2349	NA	1	0.0	no	0	0	1	0	0	0	0	0
k121_2680307	2333	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_19304	2304	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1349524	2230	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2552811	2217	NA	1	0.1	no	0	0	0	0	0	0	0	1
k121_951346	2169	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1430372	2121	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2681703	2120	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680284	2110	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2680185	2041	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680694	2036	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1342377	2032	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_165477	1969	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2680943	1959	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2633368	1916	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1084572	1916	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2681260	1865	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2680326	1850	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2681479	1770	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_588293	1768	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_96450	1758	NA	3	0.4	no	0	0	0	0	0	0	0	1
k121_2680497	1753	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1707818	1746	NA	2	0.0	no	0	0	1	0	0	0	0	0
k121_2113003	1745	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680495	1721	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2680533	1721	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1910897	1720	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2621708	1690	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2680633	1688	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2681520	1677	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2681325	1670	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2682692	1657	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_656711	1649	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_2684127	1642	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1302403	1621	NA	1	0.7	no	0	0	0	0	0	0	0	1
k121_1978287	1615	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_213578	1607	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1754898	1604	NA	2	9.4	no	0	0	0	0	0	0	0	1
k121_1081210	1599	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_170021	1597	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_218514	1591	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_802384	1589	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_24841	1545	NA	3	1.7	no	0	0	0	0	0	0	0	1
k121_2681033	1538	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680619	1537	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2680201	1492	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2225057	1488	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2223641	1483	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2681502	1447	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2680673	1419	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2680500	1413	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2681982	1405	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2682265	1405	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680230	1404	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_741531	1398	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_106748	1388	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2425190	1387	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2680927	1385	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_634605	1375	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680791	1374	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2681060	1374	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680357	1347	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680207	1346	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1805078	1337	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_243419	1336	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2684080	1329	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2124003	1325	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2681928	1310	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_387186	1301	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680929	1297	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680660	1296	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2681619	1296	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2682254	1292	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2681017	1290	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2681069	1288	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_881421	1277	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1011899	1258	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2682555	1254	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1012361	1243	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_33056	1234	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680384	1234	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2682273	1230	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2681052	1228	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2681200	1223	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2682766	1201	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680437	1198	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2204742	1191	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2684640	1191	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1503245	1180	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2274038	1180	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_18195	1177	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2682356	1177	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_923032	1176	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2682035	1166	NA	1	0.0	yes	0	0	0	0	0	0	1	0
k121_889817	1163	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2681191	1163	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2687158	1162	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2679143	1160	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_772540	1159	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_832037	1154	NA	1	0.0	no	0	1	0	0	0	0	0	0
k121_2679954	1150	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2681794	1149	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2275918	1137	NA	2	0.2	no	0	0	0	0	0	0	0	1
k121_38817	1136	NA	1	4.7	no	0	0	0	0	0	0	0	1
k121_2681044	1129	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2681806	1124	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2684411	1120	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1602242	1113	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2685844	1112	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680335	1111	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1201565	1103	NA	1	1.4	no	0	0	0	0	0	0	0	1
k121_2683312	1096	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2147263	1096	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2084458	1092	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2680196	1091	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2687952	1089	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680125	1087	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680231	1087	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1547957	1087	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2412936	1081	NA	1	0.6	no	0	0	0	0	0	0	0	1
k121_2680712	1080	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_950753	1079	NA	1	0.1	no	0	0	0	0	0	0	0	1
k121_2680292	1072	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2686667	1063	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1905183	1059	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2681195	1059	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2682469	1058	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2188410	1053	NA	1	0.0	no	0	0	1	0	0	0	0	0
k121_2682598	1047	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_918907	1045	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2680301	1044	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2685177	1043	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1158550	1039	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680837	1039	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2680654	1037	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2680338	1031	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_180586	1030	NA	1	0.0	no	0	0	1	0	0	0	0	0
k121_2680046	1030	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2682643	1030	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2680934	1028	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2681575	1027	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2687190	1023	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2682018	1021	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_2686777	1021	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2680075	1020	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_116030	1017	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2681995	1015	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1954269	1012	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_2682002	1009	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_2681736	1005	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2682855	1004	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_2293726	1003	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_813034	1001	NA	1	0.1	no	0	0	0	0	0	0	0	1
k121_1416903	1000	NA	1	0.0	yes	0	0	0	0	0	0	0	0
