ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_839262	1170	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_1170004	1167	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1171597	1167	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_781674	1167	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1173779	1166	NA	1	0.0	yes	0	0	0	0	0	0	1	0
k121_1076255	1159	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1171895	1144	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1172040	1138	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1171219	1123	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1070582	1112	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_508820	1107	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_418050	1099	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1061019	1089	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1169970	1084	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_387029	1084	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1170003	1081	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1170295	1072	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_554044	1059	NA	1	0.0	no	0	0	1	0	0	0	0	0
k121_551730	1056	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_1169172	1049	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_183729	1048	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_1172070	1045	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1171781	1036	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_689310	1034	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1169096	1033	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1173899	1030	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_634381	1027	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1169416	1024	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1174202	1024	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1169656	1018	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_809042	1017	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_1172012	1012	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_202578	1009	NA	3	0.0	yes	0	0	0	0	0	0	0	0
